share_code,name,fund_type,status,inception_date,end_date,known_at,source,family_id,end_known_at,source_ts_code,canonical_fund_id,is_representative
022497,国泰CES半导体芯片行业ETF联接-E,指数型-股票,存续,2024-11-11,,2024-11-11,tushare_fund_basic,国泰基金管理有限公司,,022497.OF,022497,True
022498,国泰中证生物医药ETF联接-E,指数型-股票,存续,2024-11-21,,2024-11-21,tushare_fund_basic,国泰基金管理有限公司,,022498.OF,022498,True
022500,国泰中证全指通信设备ETF联接-E,指数型-股票,存续,2024-11-21,,2024-11-21,tushare_fund_basic,国泰基金管理有限公司,,022500.OF,022500,True
022501,国泰中证煤炭ETF联接-E,指数型-股票,存续,2024-11-11,,2024-11-11,tushare_fund_basic,国泰基金管理有限公司,,022501.OF,022501,True
022504,招商沪深300ETF联接-A,指数型-股票,存续,2024-11-15,,2024-11-15,tushare_fund_basic,招商基金管理有限公司,,022504.OF,022504,True
022505,招商沪深300ETF联接-C,指数型-股票,存续,2024-11-15,,2024-11-15,tushare_fund_basic,招商基金管理有限公司,,022505.OF,022504,False
022509,国泰中证全指证券公司ETF联接-E,指数型-股票,存续,2024-11-11,,2024-11-11,tushare_fund_basic,国泰基金管理有限公司,,022509.OF,012362,False
022513,人保中证800指数增强-A,指数型-股票,存续,2024-12-23,,2024-12-23,tushare_fund_basic,中国人保资产管理有限公司,,022513.OF,022513,True
022514,人保中证800指数增强-C,指数型-股票,存续,2024-12-23,,2024-12-23,tushare_fund_basic,中国人保资产管理有限公司,,022514.OF,022513,False
022518,南方产业智选股票-C,股票型,存续,2024-11-05,,2024-11-05,tushare_fund_basic,南方基金管理股份有限公司,,022518.OF,022518,True
022519,东海祥龙灵活配置混合(LOF)-C,混合型-灵活,存续,2024-11-19,,2024-11-19,tushare_fund_basic,东海基金管理有限责任公司,,022519.OF,168301,False
022523,天弘标普500(QDII-FOF)-D,指数型-海外股票,存续,2024-11-01,,2024-11-01,tushare_fund_basic,天弘基金管理有限公司,,022523.OF,022523,True
022524,天弘越南市场股票(QDII)-D,股票型,存续,2024-11-01,,2024-11-01,tushare_fund_basic,天弘基金管理有限公司,,022524.OF,022524,True
022525,天弘纳斯达克100指数(QDII)-D,指数型-海外股票,存续,2024-11-01,,2024-11-01,tushare_fund_basic,天弘基金管理有限公司,,022525.OF,022525,True
022541,国泰中证计算机主题ETF联接-E,指数型-股票,存续,2024-11-21,,2024-11-21,tushare_fund_basic,国泰基金管理有限公司,,022541.OF,022541,True
022543,天弘沪深300指数增强-E,指数型-股票,存续,2024-11-04,,2024-11-04,tushare_fund_basic,天弘基金管理有限公司,,022543.OF,022543,True
022544,天弘中证科技100指数增强-E,指数型-股票,存续,2024-11-06,,2024-11-06,tushare_fund_basic,天弘基金管理有限公司,,022544.OF,022544,True
022545,天弘国证消费100指数增强-E,指数型-股票,存续,2024-11-05,,2024-11-05,tushare_fund_basic,天弘基金管理有限公司,,022545.OF,022545,True
022558,天弘中证医药主题指数增强-E,指数型-股票,存续,2024-11-08,,2024-11-08,tushare_fund_basic,天弘基金管理有限公司,,022558.OF,012401,False
022559,天弘中证高端装备制造指数增强-E,指数型-股票,存续,2024-11-07,,2024-11-07,tushare_fund_basic,天弘基金管理有限公司,,022559.OF,012212,False
022567,天弘中证500指数增强-E,指数型-股票,存续,2024-11-11,,2024-11-11,tushare_fund_basic,天弘基金管理有限公司,,022567.OF,022567,True
022569,银华上证科创板100ETF联接-I,指数型-股票,存续,2024-11-11,,2024-11-11,tushare_fund_basic,银华基金管理股份有限公司,,022569.OF,022569,True
022578,天弘价值精选灵活配置混合-E,混合型-灵活,存续,2024-11-12,,2024-11-12,tushare_fund_basic,天弘基金管理有限公司,,022578.OF,019216,False
022586,国泰中证钢铁ETF联接-E,指数型-股票,存续,2024-11-21,,2024-11-21,tushare_fund_basic,国泰基金管理有限公司,,022586.OF,022586,True
022599,博时沪深300ETF联接-A,指数型-股票,存续,2025-01-14,,2025-01-14,tushare_fund_basic,博时基金管理有限公司,,022599.OF,022599,True
022600,博时沪深300ETF联接-C,指数型-股票,存续,2025-01-14,,2025-01-14,tushare_fund_basic,博时基金管理有限公司,,022600.OF,022599,False
022606,银华中证A50ETF联接-I,指数型-股票,存续,2024-11-13,,2024-11-13,tushare_fund_basic,银华基金管理股份有限公司,,022606.OF,022606,True
022610,国泰中证A500ETF联接-I,指数型-股票,存续,2024-11-14,,2024-11-14,tushare_fund_basic,国泰基金管理有限公司,,022610.OF,022610,True
022614,南方中证A100ETF联接-I,指数型-股票,存续,2024-11-19,,2024-11-19,tushare_fund_basic,南方基金管理股份有限公司,,022614.OF,022614,True
022625,华安安益灵活配置混合-E,混合型-灵活,存续,2024-11-19,,2024-11-19,tushare_fund_basic,华安基金管理有限公司,,022625.OF,012659,False
022626,诺安中证A100指数-D,指数型-股票,存续,2024-11-22,,2024-11-22,tushare_fund_basic,诺安基金管理有限公司,,022626.OF,022626,True
022627,博时中证A100ETF联接-A,指数型-股票,存续,2024-12-25,,2024-12-25,tushare_fund_basic,博时基金管理有限公司,,022627.OF,022627,True
022628,博时中证A100ETF联接-C,指数型-股票,存续,2024-12-25,,2024-12-25,tushare_fund_basic,博时基金管理有限公司,,022628.OF,022627,False
022643,中欧国证消费电子主题指数-A,指数型-股票,存续,2024-12-10,,2024-12-10,tushare_fund_basic,中欧基金管理有限公司,,022643.OF,022643,True
022644,中欧国证消费电子主题指数-C,指数型-股票,存续,2024-12-10,,2024-12-10,tushare_fund_basic,中欧基金管理有限公司,,022644.OF,022643,False
022646,华安上证180ETF联接-I,指数型-股票,存续,2024-11-19,,2024-11-19,tushare_fund_basic,华安基金管理有限公司,,022646.OF,022646,True
022647,华安恒生科技ETF联接(QDII)-I,指数型-海外股票,存续,2024-11-19,,2024-11-19,tushare_fund_basic,华安基金管理有限公司,,022647.OF,022647,True
