date,code,S_eng,water,wv,wa,wm,val_pct,val_cov,trend_ok,ma20_dist,wr,dc,r4,r7,R_MDD,other_pen,F_value_eng,F_alpha_eng,F_mom_eng,fwd6,fwd12,Sx_V0,Sx_V1,Sx_V2,Sx_V3,Sx_V4,Sx_V5,rk_V0,rk_V1,rk_V2,rk_V3,rk_V4,rk_V5
2019-03-31,582003,54.4,0.3612,0.4,0.35,0.25,0.3415,0.894,True,0.01089,0.581,0.385,0.0889,-0.0656,1.283,1.0,65.0,87.9,0.0,0.092,0.1773,54.3906815625,53.422918433070095,54.3906815625,54.3906815625,54.3906815625,53.422918433070095,0.6666666666666666,0.6574074074074074,0.6342592592592593,0.6435185185185185,0.6666666666666666,0.6111111111111112
2019-03-31,519050,54.4,0.3612,0.4,0.35,0.25,0.373,0.85,True,0.00948,0.548,0.076,0.05,0.0319,0.174,1.0,61.9,84.7,0.0,0.0532,0.1025,54.391000000000005,52.30567788967377,54.391000000000005,54.391000000000005,54.391000000000005,52.30567788967377,0.6712962962962963,0.6527777777777778,0.6388888888888888,0.6481481481481481,0.6712962962962963,0.5925925925925926
2019-03-31,202213,54.3,0.3612,0.4,0.35,0.25,0.347,0.909,True,0.00117,0.516,0.089,0.0042,0.0052,0.119,1.0,64.4,81.6,0.0,0.1002,0.2387,54.313,51.000693492040284,54.313,54.313,54.313,51.000693492040284,0.6620370370370371,0.6342592592592593,0.6296296296296297,0.6388888888888888,0.6620370370370371,0.5648148148148148
2019-03-31,000066,54.3,0.3612,0.4,0.35,0.25,0.3471,0.898,True,0.00173,0.516,0.154,0.0223,0.032,0.049,1.0,64.4,81.6,0.0,0.0389,0.0716,54.3091,50.996671550066225,54.3091,54.3091,54.3091,50.996671550066225,0.6574074074074074,0.6296296296296297,0.625,0.6342592592592593,0.6574074074074074,0.5601851851851852
2019-03-31,240020,54.0,0.3612,0.4,0.35,0.25,0.3586,0.847,True,0.04848,0.581,0.836,0.0884,-0.0048,1.152,1.0,63.3,81.9,0.0,0.2006,0.4732,53.978725000000004,52.20406727761974,53.978725000000004,53.978725000000004,53.978725000000004,52.20406727761974,0.6527777777777778,0.6481481481481481,0.6203703703703703,0.625,0.6527777777777778,0.5879629629629629
2019-03-31,320011,53.9,0.3612,0.4,0.35,0.25,0.3676,0.854,True,0.00967,0.774,0.904,0.0792,0.0455,0.676,1.0,62.4,82.7,0.0,0.0099,0.0283,53.89693333333334,53.69461898294176,53.89693333333334,53.89693333333334,53.89693333333334,53.69461898294176,0.6481481481481481,0.6620370370370371,0.6157407407407407,0.6203703703703703,0.6481481481481481,0.6157407407407407
2019-03-31,000590,53.6,0.3612,0.4,0.35,0.25,0.3642,0.897,True,0.0037,0.516,0.023,0.0359,0.0215,0.102,1.0,62.7,81.6,0.0,0.0408,0.0582,53.6422,50.32994212036933,53.6422,53.6422,53.6422,50.32994212036933,0.6435185185185185,0.6064814814814815,0.6111111111111112,0.6157407407407407,0.6435185185185185,0.5370370370370371
2019-03-31,233010,52.3,0.3612,0.4,0.35,0.25,0.3543,0.876,True,0.02149,0.548,1.338,0.1451,0.077,1.213,1.0,63.7,34.7,60.0,-0.0291,0.054,52.278268049999994,50.27437357568419,61.56645815416666,59.37469662142857,52.278268049999994,59.56256367985085,0.6388888888888888,0.6018518518518519,0.7175925925925926,0.7222222222222222,0.6388888888888888,0.6851851851851852
2019-03-31,519991,52.2,0.3612,0.4,0.35,0.25,0.3524,0.867,True,0.01607,0.613,0.89,0.0964,-0.0008,0.901,1.0,63.9,76.1,0.0,0.0514,0.1893,52.162525,51.834210729743376,52.162525,52.162525,52.162525,51.834210729743376,0.6342592592592593,0.6435185185185185,0.5972222222222222,0.6064814814814815,0.6342592592592593,0.5833333333333334
2019-03-31,000884,51.3,0.3612,0.4,0.35,0.25,0.3618,0.853,True,0.02053,0.71,0.953,0.038,-0.0156,1.031,1.0,63.0,74.5,0.0,0.0966,0.2161,51.26480000000001,50.42237591310192,51.26480000000001,51.26480000000001,51.26480000000001,50.42237591310192,0.6296296296296297,0.6111111111111112,0.5879629629629629,0.6018518518518519,0.6296296296296297,0.5462962962962963
2019-03-31,100029,51.2,0.3612,0.4,0.35,0.25,0.356,0.868,True,0.04278,0.677,0.942,0.0681,-0.0179,0.919,1.0,63.5,73.7,0.0,0.0684,0.2667,51.172791666666676,50.77528188147002,51.172791666666676,51.172791666666676,51.172791666666676,50.77528188147002,0.625,0.6203703703703703,0.5787037037037037,0.5972222222222222,0.625,0.5555555555555556
2019-03-31,020009,51.1,0.3612,0.4,0.35,0.25,0.3596,0.886,True,0.01217,0.548,1.164,0.1438,0.0664,1.249,1.0,63.2,34.7,60.0,0.0425,0.1879,51.129466799999996,49.86197108744482,57.17976844930555,55.91986858571429,51.129466799999996,55.91227273675038,0.6203703703703703,0.5972222222222222,0.6620370370370371,0.6712962962962963,0.6203703703703703,0.6481481481481481
2019-03-31,000828,50.8,0.3612,0.4,0.35,0.25,0.3476,0.88,True,0.02167,0.484,1.171,0.2173,0.1377,1.207,1.0,64.4,0.0,100.0,0.0848,0.3009,50.5659974,56.80926808062298,50.5659974,50.5659974,50.5659974,56.80926808062298,0.6157407407407407,0.7037037037037037,0.5740740740740741,0.5833333333333334,0.6157407407407407,0.6574074074074074
2019-03-31,163801,50.5,0.3612,0.4,0.35,0.25,0.3571,0.868,True,0.03261,0.548,0.878,0.0561,0.0001,0.755,1.0,63.4,71.7,0.0,0.0699,0.2292,50.461100000000016,48.31702380970481,50.461100000000016,50.461100000000016,50.461100000000016,48.31702380970481,0.6064814814814815,0.5787037037037037,0.5648148148148148,0.5740740740740741,0.6064814814814815,0.49074074074074076
2019-03-31,000823,50.5,0.3612,0.4,0.35,0.25,0.3541,0.877,True,-0.00024,0.452,1.18,0.1531,0.0907,1.147,1.0,63.7,0.0,100.0,-0.0191,0.1252,50.4901,54.86911721349063,50.4901,50.4901,50.4901,54.86911721349063,0.6111111111111112,0.6805555555555556,0.5694444444444444,0.5787037037037037,0.6111111111111112,0.6388888888888888
2019-03-31,240011,50.2,0.3612,0.4,0.35,0.25,0.3612,0.867,True,0.04316,0.323,1.244,0.1429,0.1255,1.122,1.0,63.0,0.0,100.0,0.1208,0.2476,50.2132,51.010200593382365,50.2132,50.2132,50.2132,51.010200593382365,0.6018518518518519,0.6388888888888888,0.5555555555555556,0.5694444444444444,0.6018518518518519,0.5694444444444444
2019-03-31,213002,49.0,0.3612,0.4,0.35,0.25,0.3761,0.859,True,0.03875,0.258,1.389,0.1433,0.1402,1.224,1.0,61.6,0.0,100.0,0.0702,0.0637,49.0365148,49.25292578758854,49.0365148,49.0365148,49.0365148,49.25292578758854,0.5972222222222222,0.5925925925925926,0.5324074074074074,0.5601851851851852,0.5972222222222222,0.5092592592592593
2019-03-31,200007,48.8,0.3612,0.4,0.35,0.25,0.3607,0.875,True,0.02505,0.581,0.924,0.0657,0.0101,1.003,1.0,63.1,67.2,0.0,0.1278,0.2698,48.76349166666667,47.8491972070503,48.76349166666667,48.76349166666667,48.76349166666667,47.8491972070503,0.5925925925925926,0.5648148148148148,0.5185185185185185,0.5555555555555556,0.5925925925925926,0.48148148148148145
2019-03-31,000688,48.7,0.3612,0.4,0.35,0.25,0.3553,0.876,True,0.02525,0.742,1.001,0.0791,0.0175,0.946,1.0,63.6,66.5,0.0,0.0027,0.002,48.71830000000001,48.14307085977616,48.71830000000001,48.71830000000001,48.71830000000001,48.14307085977616,0.5879629629629629,0.5740740740740741,0.5138888888888888,0.5509259259259259,0.5879629629629629,0.4861111111111111
2019-03-31,000117,48.6,0.3612,0.4,0.35,0.25,0.3592,0.846,True,0.05562,0.419,0.907,0.1705,0.079,1.314,1.0,63.2,32.1,60.0,0.1131,0.2111,48.611209933333335,50.94561025063754,58.041209933333334,56.04856112380953,48.611209933333335,60.375610250637536,0.5833333333333334,0.625,0.6712962962962963,0.6759259259259259,0.5833333333333334,0.6990740740740741
2019-03-31,162214,48.3,0.3612,0.4,0.35,0.25,0.3547,0.874,True,0.02011,0.419,1.264,0.2201,0.1236,1.289,1.0,63.7,0.0,100.0,0.0557,0.0925,48.22093185000001,50.679225830098325,48.22093185000001,48.22093185000001,48.22093185000001,50.679225830098325,0.5787037037037037,0.6157407407407407,0.5046296296296297,0.5462962962962963,0.5787037037037037,0.5509259259259259
2019-03-31,740101,48.1,0.3612,0.4,0.35,0.25,0.3633,0.859,True,0.02787,0.645,1.171,0.1406,0.0541,1.107,1.0,62.8,44.2,30.0,0.0188,0.0706,48.079425,48.60139772545703,57.11588333333333,56.808166496598645,48.079425,57.63785605879036,0.5740740740740741,0.5833333333333334,0.6574074074074074,0.6898148148148148,0.5740740740740741,0.6712962962962963
2019-03-31,000531,48.1,0.3612,0.4,0.35,0.25,0.3438,0.898,True,0.00672,0.516,0.829,0.1098,-0.0595,1.377,1.0,64.7,76.7,0.0,0.0118,0.0583,48.07810053333334,44.19598356607391,48.07810053333334,49.139105824338635,48.07810053333334,44.19598356607391,0.5694444444444444,0.4861111111111111,0.5,0.5648148148148148,0.5694444444444444,0.3888888888888889
2019-03-31,202027,47.3,0.3612,0.4,0.35,0.25,0.3539,0.872,True,0.01631,0.613,0.972,0.1182,0.0273,0.994,1.0,63.7,62.3,0.0,0.1262,0.2518,47.320691666666676,46.87580909601181,47.43643240740741,50.667252513227524,47.320691666666676,46.99154983675254,0.5648148148148148,0.5509259259259259,0.4861111111111111,0.5879629629629629,0.5648148148148148,0.4722222222222222
2019-03-31,630016,47.1,0.3612,0.4,0.35,0.25,0.3566,0.858,True,0.03232,0.645,1.062,0.1535,0.0577,1.335,1.0,63.5,50.5,30.0,0.0646,0.2609,47.144767729166674,47.639735172257836,61.57477351620371,57.19134511011906,47.144767729166674,62.06974095929487,0.5601851851851852,0.5601851851851852,0.7222222222222222,0.6944444444444444,0.5601851851851852,0.7592592592592593
2019-03-31,200008,46.2,0.3612,0.4,0.35,0.25,0.3788,0.834,True,0.07622,0.677,1.26,0.1708,0.0549,1.299,1.0,61.3,47.3,30.0,0.1081,0.0871,46.1628622125,45.94998831510216,62.7966122125,56.12048126011905,46.1628622125,62.58373831510216,0.5555555555555556,0.5370370370370371,0.7592592592592593,0.6805555555555556,0.5555555555555556,0.7638888888888888
2019-03-31,519918,46.0,0.3612,0.4,0.35,0.25,0.3499,0.887,True,0.02131,0.387,1.008,0.1383,0.0837,1.098,1.0,64.1,15.4,60.0,-0.0081,0.0302,46.02056666666667,47.450894629051525,53.34406203703704,52.23560823885111,46.02056666666667,54.7743899994219,0.5509259259259259,0.5555555555555556,0.6064814814814815,0.6111111111111112,0.5509259259259259,0.6296296296296297
2019-03-31,377150,45.4,0.3612,0.4,0.35,0.25,0.3485,0.866,True,0.03966,0.548,1.126,0.1309,0.0341,1.178,1.0,64.3,34.7,30.0,0.0721,0.2255,45.346500000000006,44.57134211291469,47.29383796296297,47.640213781809024,45.346500000000006,46.518680075877654,0.5462962962962963,0.5138888888888888,0.48148148148148145,0.5370370370370371,0.5462962962962963,0.4583333333333333
2019-03-31,165522,44.4,0.3612,0.4,0.35,0.25,0.3392,0.909,True,0.00382,0.161,1.368,0.2005,0.0971,1.46,1.0,65.2,0.0,100.0,-0.0262,0.097,44.431944,44.50309112290092,44.431944,44.431944,44.431944,44.50309112290092,0.5416666666666666,0.5092592592592593,0.44907407407407407,0.5,0.5416666666666666,0.4074074074074074
2019-03-31,379010,43.7,0.3612,0.4,0.35,0.25,0.3461,0.869,True,-0.0003,0.355,1.393,0.1985,0.0859,1.48,1.0,64.5,0.0,100.0,0.0903,0.3353,43.689806000000004,44.48921979090397,43.689806000000004,43.689806000000004,43.689806000000004,44.48921979090397,0.5370370370370371,0.5046296296296297,0.4398148148148148,0.48148148148148145,0.5370370370370371,0.4027777777777778
2019-03-31,160716,43.5,0.3612,0.4,0.35,0.25,0.3837,0.855,True,0.00602,0.839,1.07,0.077,0.1244,0.831,1.0,60.8,54.9,0.0,-0.0015,-0.0832,43.5857,44.405447237464855,48.98211203703704,43.5857,43.5857,49.80185927450189,0.5324074074074074,0.49537037037037035,0.5277777777777778,0.47685185185185186,0.5324074074074074,0.5231481481481481
2019-03-31,000166,43.3,0.3612,0.4,0.35,0.25,0.3472,0.91,True,0.0019,0.484,0.176,0.0856,0.0296,0.543,1.0,64.4,50.0,0.0,0.1782,0.3938,43.2592,48.80993470142608,43.2592,43.2592,43.2592,48.80993470142608,0.5231481481481481,0.5879629629629629,0.4212962962962963,0.4675925925925926,0.5231481481481481,0.5
2019-03-31,000679,43.3,0.3612,0.4,0.35,0.25,0.3465,0.909,True,-0.00161,0.387,0.237,0.0375,0.0222,0.625,1.0,64.5,50.0,0.0,0.0157,0.0856,43.286500000000004,44.76375848514925,43.286500000000004,43.286500000000004,43.286500000000004,44.76375848514925,0.5277777777777778,0.5231481481481481,0.42592592592592593,0.4722222222222222,0.5277777777777778,0.4166666666666667
2019-03-31,310398,43.1,0.3612,0.4,0.35,0.25,0.3823,0.855,True,0.01396,0.839,1.08,0.0787,0.115,0.851,1.0,61.0,53.3,0.0,0.0056,-0.0678,43.05696666666667,44.15253300386786,47.947012962962965,43.05696666666667,43.05696666666667,49.04257930016416,0.5185185185185185,0.48148148148148145,0.49537037037037035,0.46296296296296297,0.5185185185185185,0.5046296296296297
2019-03-31,000689,43.0,0.3612,0.4,0.35,0.25,0.3538,0.858,True,0.01336,0.419,0.747,0.0597,0.0785,0.831,1.0,63.8,50.0,0.0,-0.006,0.0378,43.0018,44.466888343786835,43.0018,43.0018,43.0018,44.466888343786835,0.5138888888888888,0.5,0.4166666666666667,0.4583333333333333,0.5138888888888888,0.39814814814814814
2019-03-31,020001,42.9,0.3612,0.4,0.35,0.25,0.3579,0.861,True,0.02691,0.742,1.215,0.0985,-0.0044,1.081,1.0,63.4,50.0,0.0,0.0316,0.1034,42.8419,42.7335852495131,42.8419,42.8419,42.8419,42.7335852495131,0.5046296296296297,0.4583333333333333,0.4027777777777778,0.4444444444444444,0.5046296296296297,0.35648148148148145
2019-03-31,160220,42.9,0.3612,0.4,0.35,0.25,0.3568,0.869,True,0.02055,0.387,0.183,0.0459,0.0005,0.663,1.0,63.5,50.0,0.0,0.0791,0.1437,42.8848,44.36241322710298,42.8848,42.8848,42.8848,44.36241322710298,0.5092592592592593,0.49074074074074076,0.41203703703703703,0.44907407407407407,0.5092592592592593,0.39351851851851855
2019-03-31,160215,42.8,0.3612,0.4,0.35,0.25,0.358,0.859,True,0.02809,0.742,1.254,0.097,-0.006,1.07,1.0,63.3,50.0,0.0,0.0265,0.1326,42.838,42.56594478134063,42.838,42.838,42.838,42.56594478134063,0.5,0.4537037037037037,0.39814814814814814,0.4398148148148148,0.5,0.35185185185185186
2019-03-31,000684,42.8,0.3612,0.4,0.35,0.25,0.3598,0.841,True,0.01549,0.419,0.701,0.0,-0.0185,0.663,1.0,63.2,50.0,0.0,-0.0198,0.1344,42.7678,44.66031210284304,42.7678,42.7678,42.7678,44.66031210284304,0.49537037037037035,0.5185185185185185,0.39351851851851855,0.4351851851851852,0.49537037037037035,0.41203703703703703
2019-03-31,202002,42.7,0.3612,0.4,0.35,0.25,0.3571,0.871,True,0.01949,0.677,1.087,0.0464,-0.0303,0.966,1.0,63.4,49.5,0.0,0.1377,0.3017,42.671558333333344,43.649015692396134,42.671558333333344,42.671558333333344,42.671558333333344,43.649015692396134,0.49074074074074076,0.47685185185185186,0.3888888888888889,0.4305555555555556,0.49074074074074076,0.37037037037037035
2019-03-31,377240,42.6,0.3612,0.4,0.35,0.25,0.3432,0.847,True,0.01694,0.516,0.979,0.1681,0.0118,1.548,1.0,64.8,51.8,30.0,0.0426,0.3849,42.55513453333334,39.740478538352576,50.43750721851852,47.71763453333334,42.55513453333334,47.62285122353776,0.4861111111111111,0.38425925925925924,0.5601851851851852,0.5416666666666666,0.4861111111111111,0.47685185185185186
2019-03-31,000714,42.5,0.3612,0.4,0.35,0.25,0.3676,0.866,True,0.00324,0.419,0.031,0.024,0.0302,0.098,1.0,62.4,50.0,0.0,0.0195,0.0685,42.4636,44.84134091433702,42.4636,42.4636,42.4636,44.84134091433702,0.4722222222222222,0.5277777777777778,0.375,0.4166666666666667,0.4722222222222222,0.42592592592592593
2019-03-31,519130,42.5,0.3612,0.4,0.35,0.25,0.3668,0.878,True,0.00846,0.452,0.038,0.0386,0.0345,0.128,1.0,62.5,50.0,0.0,0.0338,0.0833,42.4948,46.24264935524721,42.4948,42.4948,42.4948,46.24264935524721,0.48148148148148145,0.5416666666666666,0.38425925925925924,0.42592592592592593,0.48148148148148145,0.4537037037037037
2019-03-31,000845,42.5,0.3612,0.4,0.35,0.25,0.367,0.866,True,0.04142,0.484,0.618,0.0938,0.0679,1.029,1.0,62.5,50.0,0.0,0.0796,0.1071,42.487,47.886838019751124,44.0495,42.487,42.487,49.449338019751124,0.47685185185185186,0.5694444444444444,0.4444444444444444,0.4212962962962963,0.47685185185185186,0.5138888888888888
2019-03-31,165515,42.3,0.3612,0.4,0.35,0.25,0.3724,0.859,True,0.02337,0.806,1.151,0.1217,0.109,1.008,1.0,61.9,50.0,0.0,0.008,-0.0111,42.276399999999995,43.03996624619947,60.0426037037037,51.00655873015873,42.276399999999995,60.80616994990317,0.4675925925925926,0.46296296296296297,0.6851851851851852,0.5925925925925926,0.4675925925925926,0.7175925925925926
2019-03-31,050013,42.2,0.3612,0.4,0.35,0.25,0.3742,0.862,True,0.00683,0.742,1.25,0.0936,0.1112,0.836,1.0,61.8,50.0,0.0,-0.0165,-0.0035,42.2062,41.94717172916315,51.54503101851852,42.2062,42.2062,51.28600274768167,0.46296296296296297,0.4351851851851852,0.5925925925925926,0.41203703703703703,0.46296296296296297,0.5740740740740741
2019-03-31,100056,42.2,0.3612,0.4,0.35,0.25,0.3727,0.861,True,0.01938,0.516,0.966,0.0565,-0.02,1.268,1.0,61.9,54.0,0.0,0.0268,0.0399,42.14403620000001,38.884208917326404,42.14403620000001,42.14403620000001,42.14403620000001,38.884208917326404,0.4537037037037037,0.3611111111111111,0.35648148148148145,0.39814814814814814,0.4537037037037037,0.27314814814814814
2019-03-31,000573,42.1,0.3612,0.4,0.35,0.25,0.3755,0.855,True,0.00492,0.452,0.007,0.0207,0.0233,0.075,1.0,61.6,50.0,0.0,0.0591,0.1028,42.1555,45.90336310964,42.1555,42.1555,42.1555,45.90336310964,0.4583333333333333,0.5324074074074074,0.3611111111111111,0.4027777777777778,0.4583333333333333,0.44907407407407407
2019-03-31,000354,42.0,0.3612,0.4,0.35,0.25,0.3488,0.884,True,0.0293,0.323,0.82,0.0883,0.0056,1.189,1.0,64.2,46.6,0.0,0.0563,0.1135,42.03013333333334,41.37211763760104,42.03013333333334,42.03013333333334,42.03013333333334,41.37211763760104,0.44907407407407407,0.4212962962962963,0.35185185185185186,0.39351851851851855,0.44907407407407407,0.3333333333333333
2019-03-31,519671,41.9,0.3612,0.4,0.35,0.25,0.3825,0.854,True,0.0143,0.839,1.1,0.0886,0.1265,0.842,1.0,61.0,50.0,0.0,0.0054,-0.067,41.8825,43.61910584057344,51.18516203703704,41.8825,41.8825,52.92176787761048,0.4444444444444444,0.4722222222222222,0.5833333333333334,0.3888888888888889,0.4444444444444444,0.6064814814814815
2019-03-31,470098,41.7,0.3612,0.4,0.35,0.25,0.3644,0.852,True,0.03053,0.613,1.061,0.1183,0.0215,1.075,1.0,62.7,47.6,0.0,0.0101,0.1139,41.71952500000001,42.054886884023745,41.71952500000001,45.24796415343917,41.71952500000001,42.054886884023745,0.4398148148148148,0.4398148148148148,0.3472222222222222,0.5185185185185185,0.4398148148148148,0.3472222222222222
2019-03-31,688888,41.7,0.3612,0.4,0.35,0.25,0.3529,0.865,True,0.02403,0.258,0.823,0.081,0.0174,1.142,1.0,63.8,46.2,0.0,-0.0265,0.108,41.69523333333335,40.77081837071732,41.69523333333335,41.69523333333335,41.69523333333335,40.77081837071732,0.4351851851851852,0.41203703703703703,0.3425925925925926,0.38425925925925924,0.4351851851851852,0.3101851851851852
2019-03-31,690003,41.4,0.3612,0.4,0.35,0.25,0.3419,0.881,True,-0.00267,0.645,1.248,0.018,-0.0512,1.028,1.0,64.9,44.2,0.0,-0.1824,-0.1543,41.414025,41.46619583771416,41.414025,41.414025,41.414025,41.46619583771416,0.42592592592592593,0.42592592592592593,0.3333333333333333,0.375,0.42592592592592593,0.33796296296296297
2019-03-31,000209,41.4,0.3612,0.4,0.35,0.25,0.3498,0.898,True,-0.00609,0.032,1.332,0.1517,0.0891,1.564,1.0,64.1,0.0,100.0,0.0315,0.1161,41.438080400000004,41.50244152885859,41.438080400000004,41.438080400000004,41.438080400000004,41.50244152885859,0.4305555555555556,0.4305555555555556,0.33796296296296297,0.37962962962962965,0.4305555555555556,0.3425925925925926
2019-03-31,161601,41.3,0.3612,0.4,0.35,0.25,0.3682,0.879,True,0.03095,0.548,1.028,0.0882,0.0812,0.886,1.0,62.4,46.7,0.0,-0.0145,0.0136,41.27820000000001,39.31671738936213,42.8768689814815,41.27820000000001,41.27820000000001,40.91538637084362,0.4212962962962963,0.37037037037037035,0.4074074074074074,0.37037037037037035,0.4212962962962963,0.3194444444444444
2019-03-31,040007,40.8,0.3612,0.4,0.35,0.25,0.3466,0.891,True,0.02519,0.484,1.279,0.1419,0.0734,0.991,1.0,64.5,0.0,60.0,0.0796,0.2465,40.7826,46.49134346979012,46.94868796296296,46.70317193247669,40.7826,52.65743143275307,0.4166666666666667,0.5462962962962963,0.47685185185185186,0.5231481481481481,0.4166666666666667,0.6018518518518519
2019-03-31,080015,40.7,0.3612,0.4,0.35,0.25,0.3418,0.893,True,0.01975,0.355,0.775,0.0724,-0.0073,1.327,1.0,64.9,50.0,0.0,-0.0499,-0.004,40.7094677,40.30757643159548,40.7094677,40.7094677,40.7094677,40.30757643159548,0.41203703703703703,0.39351851851851855,0.3148148148148148,0.36574074074074076,0.41203703703703703,0.3055555555555556
2019-03-31,420005,40.5,0.3612,0.4,0.35,0.25,0.3608,0.877,True,0.01259,0.516,1.028,0.0917,0.0085,1.133,1.0,63.1,43.7,0.0,0.0232,0.1314,40.47480000000001,37.28634649236392,40.47480000000001,40.47480000000001,40.47480000000001,37.28634649236392,0.4027777777777778,0.3287037037037037,0.3055555555555556,0.35648148148148145,0.4027777777777778,0.25925925925925924
2019-03-31,620002,40.5,0.3612,0.4,0.35,0.25,0.3542,0.862,True,0.0242,0.387,1.132,0.1348,0.0631,1.162,1.0,63.7,0.0,60.0,0.0229,0.0776,40.4862,43.174040656128824,41.33544768518519,40.53489771982868,40.4862,44.023288341314014,0.4074074074074074,0.4675925925925926,0.3287037037037037,0.3611111111111111,0.4074074074074074,0.38425925925925924
2019-03-31,580006,40.2,0.3612,0.4,0.35,0.25,0.3609,0.866,True,0.02626,0.129,1.1,0.1348,0.1053,1.185,1.0,63.1,0.0,60.0,0.0056,-0.027,40.224900000000005,42.08428584112988,49.89937916666666,44.70241322751323,40.224900000000005,51.75876500779655,0.39814814814814814,0.4444444444444444,0.5416666666666666,0.5092592592592593,0.39814814814814814,0.5787037037037037
2019-03-31,310328,40.0,0.3612,0.4,0.35,0.25,0.3671,0.867,True,0.02631,0.29,1.31,0.14,0.1025,1.068,1.0,62.5,0.0,60.0,0.0932,0.1977,39.9831,40.399482197148245,49.9831,47.60214761904762,39.9831,50.399482197148245,0.39351851851851855,0.39814814814814814,0.5462962962962963,0.5324074074074074,0.39351851851851855,0.5416666666666666
