date,code,S,water,R_MDD,fwd6
2019-09-30,240020,88.27879108780189,0.2629,1.091,0.227
2019-09-30,000595,88.48714087839468,0.2629,1.02,0.1697
2019-09-30,000339,88.60166329382469,0.2629,0.738,0.3352
2019-09-30,519674,86.95310027744166,0.2629,1.008,0.3875
2019-09-30,164205,86.75816985228057,0.2629,0.942,0.0911
2019-09-30,200007,84.77437375453434,0.2629,0.97,0.1258
2019-09-30,050022,83.95219621737452,0.2629,0.988,0.1217
2019-09-30,202027,84.06320674459357,0.2629,0.984,0.1115
2019-09-30,320022,84.18569124936383,0.2629,0.802,0.1971
2019-09-30,163801,82.99181842042402,0.2629,0.718,0.1489
2019-09-30,000884,83.78479006025371,0.2629,1.023,0.109
2019-09-30,260104,81.76477025974248,0.2629,0.996,0.0766
2019-09-30,162605,81.66476432916548,0.2629,0.999,0.0522
2019-09-30,519679,76.29097217952585,0.2629,1.207,0.199
2019-09-30,377150,79.43228188147003,0.2629,1.126,0.1431
2019-09-30,100039,79.30260173018189,0.2629,0.73,0.182
2019-09-30,630016,79.24681961391184,0.2629,1.283,0.1844
2019-09-30,000259,86.53299886887766,0.2629,0.928,0.1551
2019-09-30,519158,81.74242303639083,0.2629,0.993,0.1629
2019-09-30,050010,78.90743599845447,0.2629,1.15,0.1496
2019-09-30,270041,87.71369511919596,0.2629,1.013,0.1398
2019-09-30,160916,80.99782648041068,0.2629,0.81,0.1551
2019-09-30,000746,88.06557064131734,0.2629,1.11,0.2138
2019-09-30,288001,75.64108871392203,0.2629,0.759,0.0587
2019-09-30,000017,86.93737001386816,0.2629,1.025,0.0694
2019-09-30,000828,77.51813681252335,0.2629,1.162,0.1992
2019-09-30,377240,77.10297062999342,0.2629,1.475,0.3284
2019-09-30,100029,82.0307360385219,0.2629,0.884,0.1856
2019-09-30,519991,77.34360444565166,0.2629,0.891,0.1311
2019-09-30,202002,74.99357821057545,0.2629,0.949,0.1441
2019-09-30,040011,78.05658691574467,0.2629,0.592,0.0035
2019-09-30,000166,76.3691490591716,0.2629,0.536,0.1831
2019-09-30,720001,82.26379313486957,0.2629,1.105,0.1943
2019-09-30,450009,70.71839403222704,0.2629,0.757,0.0296
2019-09-30,000523,76.5553947410732,0.2629,1.123,0.2872
2019-09-30,000531,74.69804050569944,0.2629,1.421,0.0459
2019-09-30,470008,72.29370728070752,0.2629,1.162,0.1664
2019-09-30,202007,72.14953177162022,0.2629,0.737,0.1356
2019-09-30,002031,71.51646806223218,0.2629,0.647,0.0941
2019-09-30,161903,72.63811880495025,0.2629,0.729,0.3653
2019-09-30,580009,87.94675410189012,0.2629,0.816,0.0801
2019-09-30,460007,71.65118518587929,0.2629,1.153,0.2719
2019-09-30,000220,76.5797613743302,0.2629,0.896,0.3
2019-09-30,000117,77.01994782456244,0.2629,1.259,0.088
2019-09-30,470006,70.04072547630925,0.2629,1.21,0.2497
2019-09-30,200008,71.19771715172479,0.2629,1.237,-0.0189
2019-09-30,377530,65.9827530016501,0.2629,1.327,0.229
2019-09-30,240011,67.88959250438403,0.2629,1.072,0.1131
2019-09-30,112002,63.38515501022532,0.2629,1.236,0.0253
2019-09-30,290012,72.18241755558024,0.2629,1.05,0.1108
2019-09-30,519150,63.0619488069987,0.2629,0.805,0.0656
2019-09-30,040025,63.3055844043746,0.2629,0.803,0.072
2019-09-30,519697,74.13455199296035,0.2629,0.577,0.1088
2019-09-30,000849,63.5341083734453,0.2629,0.665,0.0051
2019-09-30,000362,63.78460158351511,0.2629,1.07,0.4246
2019-09-30,519736,75.74594870036731,0.2629,0.836,0.1741
2019-09-30,169101,63.509602546865466,0.2629,0.969,0.0364
2019-09-30,000251,63.00301661218549,0.2629,0.885,-0.0643
2019-09-30,000423,63.939495621696054,0.2629,0.908,0.215
2019-09-30,470009,61.641767453978126,0.2629,1.265,0.1921
2019-09-30,110005,67.9480736823001,0.2629,1.2,0.1372
2019-09-30,310388,73.88971782160948,0.2629,1.092,0.1801
2019-09-30,000311,61.653885379531886,0.2629,1.026,-0.0178
2019-09-30,165521,60.91588814885213,0.2629,0.903,-0.0839
2019-09-30,110013,73.81259380538056,0.2629,1.052,0.1937
2019-09-30,630008,72.07306701520402,0.2629,0.783,0.0842
2019-09-30,080002,69.34082677926264,0.2629,0.915,0.0159
2019-09-30,000124,68.69835462084556,0.2629,0.956,0.1692
2019-09-30,310368,71.77871501537638,0.2629,1.136,0.0115
2019-09-30,000404,59.87753744081584,0.2629,1.42,0.2824
2019-09-30,202213,65.58147985098765,0.2629,0.132,0.1259
2019-09-30,620002,62.873583680703796,0.2629,1.105,0.0535
2019-09-30,206002,71.60085073923355,0.2629,1.144,0.2412
2019-09-30,160220,70.38428107476963,0.2629,0.669,0.0599
2019-09-30,000613,60.357373194433535,0.2629,1.01,-0.0139
2019-09-30,000652,60.25877319443353,0.2629,0.676,0.1605
2019-09-30,320011,60.125590659898485,0.2629,0.655,0.0181
2019-09-30,000066,60.55880986951573,0.2629,0.064,0.0314
2019-09-30,673010,57.847038198509566,0.2629,1.072,0.0471
2019-09-30,000742,58.55802273532136,0.2629,1.274,-0.0077
2019-09-30,000522,63.388726412810726,0.2629,1.453,0.2711
2019-09-30,000409,58.077785032071915,0.2629,1.04,0.1917
2019-09-30,162214,64.4187346091107,0.2629,1.267,0.0349
2019-09-30,000541,57.81226704496027,0.2629,1.526,0.3143
2019-09-30,519130,54.26034299430461,0.2629,0.131,0.0479
2019-09-30,560006,70.86386425005901,0.2629,0.938,0.0209
2019-09-30,519068,70.07906275463517,0.2629,1.068,0.0255
2019-09-30,519050,53.61651155316893,0.2629,0.184,0.0468
2019-09-30,160211,58.72874327202582,0.2629,1.686,0.1097
2019-09-30,000688,54.47503644305312,0.2629,0.946,-0.0007
2019-09-30,000354,55.908011642145325,0.2629,1.173,0.0541
2019-09-30,610001,48.96211234181361,0.2629,0.936,0.045
2019-09-30,110029,56.72587359830729,0.2629,1.262,0.1754
2019-09-30,270028,64.10295628182135,0.2629,1.38,0.2468
2019-09-30,519025,49.5072497327818,0.2629,1.283,0.1907
2019-09-30,310328,55.988488932343145,0.2629,1.043,0.0956
2019-09-30,582003,68.61460392167524,0.2629,1.485,0.078
2019-09-30,000684,52.52470720549954,0.2629,0.736,0.1573
2019-09-30,110002,61.215819672131104,0.2629,1.231,0.0226
2019-09-30,630006,58.13697331339013,0.2629,1.23,0.0945
2019-09-30,519033,56.73881332913805,0.2629,1.536,0.107
2019-09-30,000411,52.49107233357979,0.2629,0.979,0.0448
2019-09-30,233008,52.94887643777281,0.2629,1.549,0.0669
2019-09-30,240017,59.123625132212055,0.2629,1.262,0.1076
2019-09-30,162201,56.272946530328966,0.2629,1.16,0.2831
2019-09-30,379010,54.486040627767586,0.2629,1.451,0.2247
2019-09-30,257070,54.02732309447684,0.2629,1.433,0.3244
2019-09-30,160716,50.03619946590663,0.2629,0.824,-0.0818
2019-09-30,320007,51.344790554693056,0.2629,1.518,0.2726
2019-09-30,310398,50.02342359074915,0.2629,0.847,-0.073
2019-09-30,080012,60.04830663237839,0.2629,1.403,0.2323
2019-09-30,580005,57.19982988016825,0.2629,0.884,0.1226
2019-09-30,470098,48.556992783980846,0.2629,1.06,0.1028
2019-09-30,519671,49.490385113693165,0.2629,0.839,-0.072
2019-09-30,161601,48.74594260926058,0.2629,0.863,0.0285
2019-09-30,165515,49.08296019211937,0.2629,0.989,-0.0189
2019-09-30,740101,51.8527286494367,0.2629,1.072,0.0508
2019-09-30,100038,51.79539214660652,0.2629,0.864,-0.0132
2019-09-30,630011,48.288964886707724,0.2629,1.706,0.1693
2019-09-30,080015,48.051114679126854,0.2629,1.168,0.0483
2019-09-30,530019,48.2522397987779,0.2629,0.964,0.0404
2019-09-30,000743,48.40823192337231,0.2629,0.819,0.1059
2019-09-30,481012,61.48180225412658,0.2629,1.185,-0.0281
2019-09-30,202015,46.79514691840024,0.2629,1.004,-0.007
2019-09-30,000845,66.78290040522414,0.2629,1.019,0.0255
2019-09-30,260117,48.064986589631815,0.2629,0.898,0.0445
2019-09-30,161211,47.98958658963181,0.2629,0.904,-0.0526
2019-09-30,160706,46.68890970542388,0.2629,1.002,-0.0151
2019-09-30,160615,46.81746754579899,0.2629,1.001,0.008
2019-09-30,165309,46.93586737556528,0.2629,0.96,-0.0145
2019-09-30,000689,51.485710675285276,0.2629,0.828,0.0441
2019-09-30,000679,49.013746448059585,0.2629,0.618,0.0688
2019-09-30,000714,48.84634041386715,0.2629,0.1,0.0481
2019-09-30,162714,47.734089666292505,0.2629,1.252,0.0664
2019-09-30,050013,46.26200235074939,0.2629,0.824,0.0132
2019-09-30,000590,51.53237835790425,0.2629,0.114,0.0167
2019-09-30,000573,51.20178934264666,0.2629,0.079,0.0413
2019-09-30,110019,47.860948600973984,0.2629,1.268,0.0787
2019-09-30,040007,58.550464288723106,0.2629,0.968,0.1546
2019-09-30,000698,56.89655203111769,0.2629,1.189,0.1571
2019-09-30,240009,49.7226514147052,0.2629,0.896,0.2196
2019-09-30,161721,43.21190480374922,0.2629,1.453,0.0089
2019-09-30,400007,40.864942680586935,0.2629,0.888,0.0882
2019-09-30,690003,44.058296807467855,0.2629,1.004,0.0344
2019-09-30,688888,43.412251109486434,0.2629,1.162,0.1382
2019-09-30,163818,46.39557238120652,0.2629,1.253,0.1419
2019-09-30,233010,43.50813880353003,0.2629,1.191,0.0855
2019-09-30,160215,50.823946518141845,0.2629,1.054,0.1033
2019-09-30,161604,45.4879836081757,0.2629,1.298,0.0799
2019-09-30,020001,47.98793905575166,0.2629,1.06,0.0696
2019-09-30,519181,42.2448234056884,0.2629,1.094,0.2392
2019-09-30,519087,44.64098943217623,0.2629,1.111,0.1417
2019-09-30,000654,42.16775997195112,0.2629,1.386,0.0881
2019-09-30,519013,49.95349351264133,0.2629,1.388,0.1489
2019-09-30,020009,45.243767251579804,0.2629,1.244,0.1395
2019-09-30,590005,51.307913422285466,0.2629,1.387,0.2505
2019-09-30,240005,40.57042303473735,0.2629,1.026,0.0755
2019-09-30,350002,53.30020941591382,0.2629,1.43,-0.0277
2019-09-30,000534,46.65613598800928,0.2629,0.976,0.2302
2019-09-30,270025,42.017264961078205,0.2629,1.517,0.1092
2019-09-30,375010,55.084184649276736,0.2629,1.526,0.1893
2019-09-30,580001,38.32728173382376,0.2629,1.182,0.0804
2019-09-30,420005,45.7973290513259,0.2629,1.172,0.1058
2019-09-30,160625,37.178255472626475,0.2629,1.214,-0.0496
2019-09-30,000697,49.47683425972057,0.2629,1.586,0.1523
2019-09-30,165508,41.73281321097219,0.2629,1.33,0.0114
2019-09-30,210007,39.48563441825631,0.2629,1.449,0.0559
2019-09-30,100056,43.12558588616389,0.2629,1.27,0.0128
2019-09-30,519908,39.42342755929975,0.2629,1.096,0.0398
2019-09-30,310358,37.32678031323935,0.2629,1.419,0.0709
2019-09-30,580003,48.15169377317711,0.2629,1.643,0.1553
2019-09-30,540010,55.833147425218954,0.2629,1.377,0.2223
2019-09-30,217019,36.73149428007458,0.2629,1.483,0.1032
2019-09-30,481015,35.64705633410113,0.2629,1.436,0.1598
2019-09-30,410009,38.0023860920749,0.2629,1.126,0.0983
2019-09-30,162202,38.574535472778344,0.2629,1.314,0.0984
2019-09-30,213003,35.45346998606428,0.2629,1.323,0.1938
2019-09-30,700001,41.05572512505343,0.2629,0.968,0.1172
2019-09-30,161025,42.11558273628621,0.2629,1.368,0.1755
2019-09-30,519918,40.358279361809814,0.2629,1.094,0.0386
2019-09-30,000209,33.99722820146006,0.2629,1.435,0.0821
2019-09-30,740001,34.680209720395915,0.2629,1.126,-0.1287
2019-09-30,519120,41.80297244965478,0.2629,1.537,0.1372
2019-09-30,580002,49.8959621046888,0.2629,1.546,0.3059
2019-09-30,580006,32.49755636291321,0.2629,1.159,-0.0324
2019-09-30,050024,34.05823817534624,0.2629,1.162,-0.068
2019-09-30,240008,31.434176898369792,0.2629,1.17,0.0303
2019-09-30,164809,29.73463538603132,0.2629,1.181,0.0481
2019-09-30,162711,29.66423974371167,0.2629,1.203,0.0498
2019-09-30,519698,35.40627353619227,0.2629,1.201,0.0616
2019-09-30,240004,30.022446497672636,0.2629,1.218,0.205
2019-09-30,320016,34.45000594712698,0.2629,0.967,0.0265
2019-09-30,110025,31.43582793732983,0.2629,1.273,-0.0458
2019-09-30,000823,35.749510811445276,0.2629,1.136,0.147
2019-09-30,160314,36.5909222345677,0.2629,1.149,0.1439
2019-09-30,590007,29.474705033513708,0.2629,1.239,0.0817
2019-09-30,163803,32.57158343076805,0.2629,0.952,0.0688
2019-09-30,240010,29.674939140374633,0.2629,1.228,0.1006
2019-09-30,000591,30.55404214713551,0.2629,0.909,0.0665
2019-09-30,213002,43.4572438769438,0.2629,1.149,-0.006
2019-09-30,630001,29.72467272961146,0.2629,1.295,0.0276
2019-09-30,519983,29.229700672114017,0.2629,1.352,0.1031
2019-09-30,590002,28.5812538198869,0.2629,1.327,0.1015
2019-09-30,161118,33.839068636543374,0.2629,1.346,0.1045
2019-09-30,202019,28.239174744289286,0.2629,1.356,0.1553
2019-09-30,165522,28.407287474554785,0.2629,1.401,0.1265
2019-09-30,519110,30.129368925968638,0.2629,1.411,0.0378
2019-09-30,110026,28.677556947119577,0.2629,1.405,0.1754
2019-09-30,160628,31.973570433658825,0.2629,1.523,0.0097
2019-09-30,164304,27.019039861368427,0.2629,1.573,0.0286
2019-09-30,000925,31.108508103379943,0.2629,1.561,0.0694
2019-09-30,290004,26.42936126403927,0.2629,1.591,0.154
2019-12-31,000390,84.04349686503235,0.3661,0.759,0.3876
2019-12-31,519736,84.04387277503814,0.3661,0.82,0.3583
2019-12-31,290012,83.86961408092365,0.3661,0.929,0.3676
2019-12-31,720001,81.82398536486417,0.3661,0.955,0.5817
2019-12-31,202027,82.10656274022348,0.3661,0.92,0.3998
2019-12-31,519674,82.00006546416395,0.3661,0.812,0.8342
2019-12-31,000362,83.44473681077913,0.3661,0.98,0.6713
2019-12-31,519158,83.20580113799227,0.3661,0.923,0.3437
2019-12-31,000020,82.4147560992876,0.3661,0.986,0.4175
2019-12-31,000878,82.89360014208717,0.3661,0.977,0.4552
2019-12-31,050022,82.6389508537454,0.3661,0.836,0.397
2019-12-31,000017,81.40358306404684,0.3661,1.002,0.5293
2019-12-31,320022,81.73121095234936,0.3661,0.757,0.5284
2019-12-31,000534,80.81941515142574,0.3661,0.842,0.6503
2019-12-31,000339,82.58840379786014,0.3661,0.717,0.7496
2019-12-31,000746,82.27359935675918,0.3661,0.973,0.5957
2019-12-31,240020,82.30934742081365,0.3661,1.063,0.7332
2019-12-31,000166,81.72879895269983,0.3661,0.457,0.6346
2019-12-31,519679,77.87736292551968,0.3661,1.144,0.6469
2019-12-31,000220,76.12077632031004,0.3661,0.918,0.7754
2019-12-31,270028,76.35425446272752,0.3661,1.213,0.6533
2019-12-31,100039,75.70197249132309,0.3661,0.655,0.5432
2019-12-31,050010,74.15091143851113,0.3661,1.056,0.4914
2019-12-31,000547,75.19236052754479,0.3661,0.964,0.4511
2019-12-31,580009,82.28434080771625,0.3661,0.829,0.3349
2019-12-31,519697,74.6398307885527,0.3661,0.547,0.2841
2019-12-31,169101,83.53410587515083,0.3661,0.956,0.1449
2019-12-31,000409,80.52419653295111,0.3661,0.959,0.5592
2019-12-31,630016,73.64832320671002,0.3661,1.23,0.5513
2019-12-31,000259,73.66080813356895,0.3661,0.872,0.4937
2019-12-31,000884,76.92534762143264,0.3661,0.968,0.4713
2019-12-31,470009,73.17053119563788,0.3661,1.213,0.5175
2019-12-31,000595,80.94096746643913,0.3661,0.982,0.5283
2019-12-31,000828,72.54855650431722,0.3661,1.084,0.5295
2019-12-31,000522,70.25708120173692,0.3661,1.269,0.7461
2019-12-31,377240,71.19276918262062,0.3661,1.31,0.6957
2019-12-31,202213,71.73057939132532,0.3661,0.123,0.395
2019-12-31,164205,75.722852740654,0.3661,0.927,0.2128
2019-12-31,206002,69.68545275053627,0.3661,1.086,0.4826
2019-12-31,000679,72.20145830162116,0.3661,0.578,0.5176
2019-12-31,163801,78.63636448362513,0.3661,0.677,0.4715
2019-12-31,202002,67.77507912551204,0.3661,0.897,0.4636
2019-12-31,100029,70.58757486964754,0.3661,0.874,0.5358
2019-12-31,630008,73.17359758753933,0.3661,0.739,0.2413
2019-12-31,000684,60.10439019438179,0.3661,0.758,0.5838
2019-12-31,110013,67.89162469031217,0.3661,0.993,0.591
2019-12-31,200007,63.311688653452315,0.3661,0.97,0.5077
2019-12-31,161903,66.81409883734972,0.3661,0.613,0.9016
2019-12-31,000117,60.75676239168816,0.3661,1.234,0.5113
2019-12-31,000698,65.53032633323794,0.3661,1.016,0.5757
2019-12-31,080012,65.11063496368216,0.3661,1.19,0.5519
2019-12-31,110029,64.21764475716259,0.3661,1.198,0.5469
2019-12-31,040007,64.31402932402888,0.3661,0.862,0.4557
2019-12-31,000124,69.60573203813313,0.3661,0.926,0.6562
2019-12-31,000404,63.92720350406913,0.3661,1.254,0.62
2019-12-31,519918,73.04339441771242,0.3661,1.027,0.4889
2019-12-31,377530,63.05160391042401,0.3661,1.202,0.6633
2019-12-31,540010,61.50350790723899,0.3661,1.203,0.701
2019-12-31,420005,72.34964414667024,0.3661,1.15,0.1949
2019-12-31,379010,61.55031356713941,0.3661,1.287,0.5951
2019-12-31,470098,65.61997085986536,0.3661,1.043,0.2853
2019-12-31,163818,59.58883732290494,0.3661,1.142,0.5561
2019-12-31,470006,65.46667540841088,0.3661,1.201,0.7252
2019-12-31,000251,58.443606806225255,0.3661,0.896,0.0722
2019-12-31,217019,59.224233948762965,0.3661,1.38,0.4369
2019-12-31,040025,58.4726186412498,0.3661,0.773,0.4297
2019-12-31,000423,58.68666622024334,0.3661,0.866,0.201
2019-12-31,519025,56.96768235637408,0.3661,1.267,0.5525
2019-12-31,160916,64.39979990672818,0.3661,0.785,0.3444
2019-12-31,000652,59.066682377624204,0.3661,0.674,0.3361
2019-12-31,673010,57.540693637565994,0.3661,1.027,0.2022
2019-12-31,002031,60.0139055176711,0.3661,0.637,0.3901
2019-12-31,470008,68.52707337122423,0.3661,1.121,0.5759
2019-12-31,000311,56.1719968813412,0.3661,1.018,0.2152
2019-12-31,620002,58.91029010156152,0.3661,1.091,0.2992
2019-12-31,519150,56.952398287707105,0.3661,0.8,0.4411
2019-12-31,270041,62.96711016953111,0.3661,0.997,0.3378
2019-12-31,162201,66.64126177583955,0.3661,1.034,0.38
2019-12-31,610001,54.15830854638973,0.3661,0.872,0.3783
2019-12-31,000845,61.109793541827884,0.3661,1.012,0.1866
2019-12-31,580005,54.14233657683901,0.3661,0.832,0.3628
2019-12-31,000742,55.72526220453576,0.3661,1.171,0.5631
2019-12-31,000849,55.74479467910418,0.3661,0.651,0.2716
2019-12-31,202007,63.524498532274,0.3661,0.702,0.4811
2019-12-31,000697,52.60600897564683,0.3661,1.331,0.5951
2019-12-31,582003,55.12236952009994,0.3661,1.337,0.3047
2019-12-31,080002,54.97876155151131,0.3661,0.877,0.2634
2019-12-31,000613,54.76841848579811,0.3661,1.007,0.1804
2019-12-31,040011,55.28277201593048,0.3661,0.584,0.2495
2019-12-31,160211,52.3582421394384,0.3661,1.526,0.4981
2019-12-31,519181,65.27639115689786,0.3661,0.934,0.4587
2019-12-31,320011,54.061251876456126,0.3661,0.64,0.2064
2019-12-31,519050,53.91228970950252,0.3661,0.169,0.0715
2019-12-31,000743,53.716616326657395,0.3661,0.755,0.3063
2019-12-31,000573,53.666612378710894,0.3661,0.058,0.0957
2019-12-31,519033,51.783489782435836,0.3661,1.471,0.6102
2019-12-31,688888,57.52110108890504,0.3661,1.156,0.2203
2019-12-31,519991,57.84803676602593,0.3661,0.879,0.3997
2019-12-31,020001,50.96721647870939,0.3661,0.983,0.2418
2019-12-31,165521,53.41875239528139,0.3661,0.915,0.0676
2019-12-31,000523,50.03239342646975,0.3661,1.086,0.6273
2019-12-31,240011,60.816967273758756,0.3661,1.077,0.5201
2019-12-31,000541,54.76648076084316,0.3661,1.406,0.6966
2019-12-31,000823,62.09906226004186,0.3661,1.09,0.3817
2019-12-31,240009,60.00917393427365,0.3661,0.81,0.5387
2019-12-31,000590,49.596752935100206,0.3661,0.105,0.0892
2019-12-31,000066,49.52254181842787,0.3661,0.074,0.182
2019-12-31,519130,49.20284663222402,0.3661,0.127,0.0586
2019-12-31,000531,49.44726445850648,0.3661,1.405,0.3353
2019-12-31,000591,54.490228777494856,0.3661,0.837,0.2467
2019-12-31,450009,56.276209568765175,0.3661,0.746,0.2913
2019-12-31,000688,48.97250679768446,0.3661,0.941,0.2357
2019-12-31,000411,51.571229082136306,0.3661,0.977,0.2756
2019-12-31,630006,56.962377744736855,0.3661,1.158,0.4664
2019-12-31,160215,50.204504756484404,0.3661,0.97,0.2712
2019-12-31,161025,52.92250657939925,0.3661,1.206,0.5792
2019-12-31,519013,54.87174876293331,0.3661,1.308,0.4901
2019-12-31,162214,54.6508623132525,0.3661,1.224,0.3373
2019-12-31,100056,45.46044314838403,0.3661,1.264,0.0229
2019-12-31,560006,43.978324995120374,0.3661,0.912,0.1982
2019-12-31,000209,47.263877857345896,0.3661,1.284,0.4292
2019-12-31,377150,46.158680002552984,0.3661,1.117,0.5326
2019-12-31,240017,56.54488318013496,0.3661,1.229,0.5184
2019-12-31,260104,46.05547193165009,0.3661,0.988,0.3981
2019-12-31,350002,46.60204131089487,0.3661,1.38,0.2298
2019-12-31,580002,46.610326952671365,0.3661,1.328,0.6589
2019-12-31,375010,51.4193231726523,0.3661,1.404,0.5072
2019-12-31,400007,53.26486617052443,0.3661,0.857,0.3607
2019-12-31,519120,47.567137394698534,0.3661,1.343,0.4018
2019-12-31,161721,46.394012712386726,0.3661,1.434,0.0789
2019-12-31,519068,44.41273608017755,0.3661,1.072,0.4293
2019-12-31,162605,44.741576775943194,0.3661,0.997,0.4073
2019-12-31,288001,40.36290184091515,0.3661,0.788,0.388
2019-12-31,310398,44.08236598576337,0.3661,0.867,0.0195
2019-12-31,165515,43.61805153951889,0.3661,0.986,0.1902
2019-12-31,161601,42.76429150794877,0.3661,0.853,0.307
2019-12-31,519671,43.9477875073011,0.3661,0.858,0.0147
2019-12-31,481012,43.62669460271623,0.3661,1.188,0.1454
2019-12-31,740101,42.50433408591972,0.3661,1.053,0.3244
2019-12-31,160716,43.13064711071994,0.3661,0.847,-0.0074
2019-12-31,161211,42.72909916504034,0.3661,0.918,0.1013
2019-12-31,100038,43.48979443660208,0.3661,0.864,0.1935
2019-12-31,700001,39.7398159132372,0.3661,0.751,0.356
2019-12-31,000689,46.5645789916509,0.3661,0.821,0.3596
2019-12-31,160706,41.183418789456,0.3661,1.0,0.1822
2019-12-31,165309,41.59726677129159,0.3661,0.958,0.1974
2019-12-31,202015,41.511431823385166,0.3661,0.999,0.2031
2019-12-31,260117,43.2540152126679,0.3661,0.892,0.2922
2019-12-31,160615,41.644346918400245,0.3661,0.997,0.2298
2019-12-31,000714,47.0044849752332,0.3661,0.095,0.1087
2019-12-31,530019,42.90297064684071,0.3661,0.939,0.3686
2019-12-31,310368,48.442431644024765,0.3661,1.184,0.3074
2019-12-31,233008,42.897333721084,0.3661,1.495,0.2628
2019-12-31,160220,53.312898590680106,0.3661,0.631,0.1133
2019-12-31,460007,52.82952097343113,0.3661,1.142,0.6092
