date,equity,n_pos,drawdown
2020-09-07,159158.7866466443,10,-0.040717174458319016
2020-09-08,159056.6441847002,10,-0.041332808138154986
2020-09-09,153977.0989188403,10,-0.0719482748539143
2020-09-10,153199.19148071538,10,-0.07663688338742303
2020-09-11,155532.10079767002,10,-0.06257595788998715
2020-09-14,155709.83405857318,10,-0.06150472287805875
2020-09-15,157724.13716121632,10,-0.04936410273064051
2020-09-16,156131.4680336104,10,-0.05896344796990016
2020-09-17,155489.79342376997,10,-0.06283095315623144
2020-09-18,157684.89238820356,10,-0.049600639069831254
2020-09-21,156471.1455184513,10,-0.056916141727521796
2020-09-22,155273.87564351337,10,-0.06413233413992225
2020-09-23,157091.06426669596,10,-0.053179763605070485
2020-09-24,154457.5524245701,10,-0.06905248250572837
2020-09-25,154445.2526820866,10,-0.0691266155898741
2020-09-28,153469.20073315455,10,-0.07500948194726698
2020-09-29,154315.7765636425,10,-0.06990699485361529
2020-09-30,155177.94859954598,10,-0.0647105062139981
2020-10-09,158198.96867251242,10,-0.04650219530215771
2020-10-12,162156.95377422054,10,-0.02264660296060539
2020-10-13,163323.97362912758,10,-0.01561273365646243
2020-10-14,162357.42373238102,10,-0.02143832918601729
2020-10-15,161199.7855004349,10,-0.028415653514091144
2020-10-16,160747.88908274437,10,-0.03113932640421413
2020-10-19,158787.38920423586,10,-0.04295566342558843
2020-10-20,160611.978200665,10,-0.03195848931522838
2020-10-21,159914.79056890987,10,-0.03616058293138302
2020-10-22,158720.9713198784,10,-0.04335597770992894
2020-10-23,155342.4441009168,10,-0.06371905790838739
2020-10-26,155443.5793556407,10,-0.06310949487415285
2020-10-27,156852.6974122336,10,-0.054616449787981636
2020-10-28,158379.1191137809,10,-0.04541639144574672
2020-10-29,159826.3512681749,10,-0.03669362483302996
2020-10-30,157040.30093737703,10,-0.05348572465823609
2020-11-02,157973.62242444608,10,-0.04786040360548083
2020-11-03,160201.2700218829,10,-0.0344339121964663
2020-11-04,160712.3680601,10,-0.031353418932099975
2020-11-05,162439.08660279022,10,-0.020946130227238458
2020-11-06,160492.60173502134,10,-0.03267799588900033
2020-11-09,163440.58715824498,10,-0.014909879870849685
2020-11-10,162059.60284800513,10,-0.023233357066593574
2020-11-11,158963.08583393678,10,-0.04189670360986786
2020-11-12,160107.5434056666,10,-0.03499882183875991
2020-11-13,159386.7832581854,10,-0.039342991867830523
2020-11-16,160595.8873103916,10,-0.03205547242883555
2020-11-17,158679.2419441922,10,-0.043607489261755394
2020-11-18,157933.7266399335,10,-0.04810086372521882
2020-11-19,159347.14487813995,10,-0.03958190055776867
2020-11-20,160685.67665428328,10,-0.03151429353870516
2020-11-23,161553.48065777443,10,-0.026283859869129844
2020-11-24,160975.02232848553,10,-0.029770347497427352
2020-11-25,157739.0773852409,10,-0.04927405491978143
2020-11-26,157504.13719267806,10,-0.05069008790484908
2020-11-27,158332.39811499158,10,-0.04569798853928486
2020-11-30,158179.51492280237,10,-0.0466194470630088
2020-12-01,161534.4374493601,10,-0.026398637212938336
2020-12-02,161264.83534332234,10,-0.02802358469777977
2020-12-03,161912.57681466962,10,-0.024119513286164462
2020-12-04,163529.75757886108,10,-0.014372431358922633
2020-12-07,163254.45149489827,10,-0.016031757894874432
2020-12-08,163559.208388376,10,-0.01419492525724142
2020-12-09,161199.52088899945,10,-0.028417248381775284
2020-12-10,161940.81925226207,10,-0.02394929029122539
2020-12-11,160296.77795417694,10,-0.033858266194866204
2020-12-14,162793.42823407784,10,-0.018810440150489494
2020-12-15,163895.00618398204,10,-0.012171002701870326
2020-12-16,164410.17110241315,10,-0.009065997511866541
2020-12-17,166047.95693131964,10,0.0
2020-12-18,163716.33158819022,10,-0.014041879142745572
2020-12-21,166918.20891850392,10,0.0
2020-12-22,164392.39425426588,10,-0.015132049886008803
2020-12-23,165059.31003180722,10,-0.011136585389580178
2020-12-24,164325.00083333338,10,-0.015535801048743858
2020-12-25,166609.983631335,10,-0.0018465647886229952
2020-12-28,166790.81449586095,10,-0.0007632146514654492
2020-12-29,165160.08926123317,10,-0.010532821246177715
2020-12-30,168071.5235535711,10,0.0
2020-12-31,171046.6863549539,8,0.0
2021-01-04,174077.61800931528,8,0.0
2021-01-05,176331.77802857093,8,0.0
2021-01-06,176428.49845007312,8,0.0
2021-01-07,177925.3918658346,8,0.0
2021-01-08,177057.513744649,8,-0.004877764281334351
2021-01-11,175519.80460100475,8,-0.01352020214542382
2021-01-12,178575.2989006717,8,0.0
2021-01-13,177227.1859216197,8,-0.007549269061013053
2021-01-14,174347.45000524144,8,-0.023675440676607318
2021-01-15,174438.17148445622,8,-0.02316741140395162
2021-01-18,176065.3668650408,8,-0.014055314766836857
2021-01-19,174428.4569188048,8,-0.02322181179253413
2021-01-20,176727.38406828942,8,-0.010348098778264703
2021-01-21,178752.29408990318,8,0.0
2021-01-22,179413.6813252723,8,0.0
2021-01-25,181217.22422188654,8,0.0
2021-01-26,177842.2917326645,8,-0.018623684937860485
2021-01-27,178039.23128067103,8,-0.01753692539360563
2021-01-28,174492.02575926436,8,-0.0371112541398807
2021-01-29,174215.27284649637,8,-0.03863844292646723
2021-02-01,176008.7801544036,8,-0.028741440499638227
2021-02-02,179452.49442662904,8,-0.009738201226924925
2021-02-03,179227.22152261774,8,-0.010981311008451344
2021-02-04,178094.64127732662,8,-0.017231159775058513
2021-02-05,176783.23831668252,8,-0.024467795068833786
2021-02-08,178616.98045926413,8,-0.01434876719797129
2021-02-09,181631.3264535166,8,0.0
2021-02-10,183891.2541347703,8,0.0
2021-02-18,182789.26603727753,8,-0.005992607438987552
2021-02-19,182798.2517352319,8,-0.005943743244784083
2021-02-22,179219.66962701478,8,-0.025404060294960007
2021-02-23,178913.2259451311,8,-0.027070499970547335
2021-02-24,175312.86885665962,8,-0.04664922928756443
2021-02-25,174846.6243376608,8,-0.04918466535923938
2021-02-26,171667.59244621417,8,-0.0664722297211463
2021-03-01,174404.21898983174,8,-0.05159046410105883
2021-03-02,172740.6814377152,8,-0.06063677551996616
2021-03-03,174771.38823534315,8,-0.049593799021803275
2021-03-04,170657.13089894928,8,-0.07196711609852846
2021-03-05,170226.5197466865,8,-0.07430877804590519
2021-03-08,165989.0307611691,8,-0.09735222840168911
2021-03-09,163299.10070249182,8,-0.11198005869918592
2021-03-10,164278.21343169664,8,-0.10665564708531305
2021-03-11,167589.91507038474,8,-0.08864662509962895
2021-03-12,167778.93241143704,8,-0.08761874945681136
2021-03-15,165211.45764295262,8,-0.10158066831241264
2021-03-16,166281.09591892367,8,-0.09576397909027523
2021-03-17,167649.63545915898,8,-0.08832186583331558
2021-03-18,169276.56754141994,8,-0.0794746148320874
2021-03-19,166863.03440686257,8,-0.09259939961814656
2021-03-22,168324.7493002441,8,-0.08465059911505002
2021-03-23,166848.34747292654,8,-0.09267926711377661
2021-03-24,165165.10199806554,8,-0.1018327501479801
2021-03-25,165638.93518770146,8,-0.09925604691179102
2021-03-26,168738.26937420265,8,-0.08240187839201063
2021-03-29,169756.97271002887,8,-0.07686217319711519
2021-03-30,170507.60367262294,8,-0.07278024463490118
2021-03-31,169623.23424953048,7,-0.0775894424798641
2021-04-01,170648.35752626316,7,-0.07201482566866224
2021-04-02,171735.26122056483,7,-0.06610424716173058
2021-04-06,171828.68129990197,7,-0.06559622909541918
2021-04-07,170742.58950510374,7,-0.07150239249567669
2021-04-08,171014.1873634234,7,-0.0700254442873588
2021-04-09,170017.16822987044,7,-0.07544723086575844
2021-04-12,167685.84891101194,7,-0.0881249372081706
2021-04-13,167662.20483398688,7,-0.08825351361674594
2021-04-14,169134.95897545267,7,-0.0802446817209862
2021-04-15,169242.29463123417,7,-0.07966099079839983
2021-04-16,170366.8623174011,7,-0.07354559563478447
2021-04-19,172618.43140869855,7,-0.061301570752299694
2021-04-20,172762.296841149,7,-0.06051923103131984
2021-04-21,173413.2929862053,7,-0.05697911626012353
2021-04-22,173682.50743220653,7,-0.055515129039698574
2021-04-23,174092.50345117052,7,-0.05328557211545515
2021-04-26,173532.09543507284,7,-0.05633306895664236
2021-04-27,173713.80480960888,7,-0.05534493401030682
2021-04-28,174707.80751809766,7,-0.04993955074090839
2021-04-29,174816.98725261836,7,-0.04934583172455609
2021-04-30,174458.1892102511,7,-0.051296974230247594
2021-05-06,173835.76258610396,7,-0.05468172804616844
2021-05-07,172231.78384834272,7,-0.06340415883989015
2021-05-10,172602.50622967922,7,-0.061388171820383475
2021-05-11,172725.28775921266,7,-0.060720486290089304
2021-05-12,173435.31845465658,7,-0.05685934183933938
2021-05-13,172223.84038443805,7,-0.06344735536895862
2021-05-14,173905.41009429024,7,-0.05430298513904108
2021-05-17,175411.56101732733,7,-0.04611254166132539
2021-05-18,175442.30835275367,7,-0.04594533775828502
2021-05-19,175348.88847548762,7,-0.04645335472573453
2021-05-20,175310.64950566,7,-0.04666129811057651
2021-05-21,174968.83331451198,7,-0.048520093368438544
2021-05-24,175852.36432145548,7,-0.043715454827575884
2021-05-25,178060.95554481237,7,-0.03170514344137876
2021-05-26,178011.82707885446,7,-0.03197230386827932
2021-05-27,178466.29312489915,7,-0.02950091909153718
2021-05-28,178002.7562039301,7,-0.032021631254549154
2021-05-31,179435.24830034704,7,-0.024231744219643803
2021-06-01,179872.36965403904,7,-0.021854679819552025
2021-06-02,178539.70735217741,7,-0.0291016927790968
2021-06-03,178219.22856513422,7,-0.030844455307695973
2021-06-04,179216.77466754694,7,-0.025419803074471004
2021-06-07,180363.71269374626,7,-0.01918275807961367
2021-06-08,178523.03704319568,7,-0.0291923458613228
2021-06-09,178715.15991361614,7,-0.028147582360609213
2021-06-10,179682.94859115774,7,-0.022884750900270534
2021-06-11,178981.76797689113,7,-0.02669776864037865
2021-06-15,178438.3023875276,7,-0.029653132623949308
2021-06-16,175510.6370931329,7,-0.04557376630590293
2021-06-17,177104.68225809484,7,-0.03690535424649244
2021-06-18,177796.72117510822,7,-0.03314204902423212
2021-06-21,178531.33993914796,7,-0.029147194742030313
2021-06-22,177921.1225304919,7,-0.03246555488660163
