code,name,ftype,channel,S_total,rating,F_value,val_pct,trend_ok,trend_ma20,bonus,F_alpha,ir_winrate,down_capture,F_momentum,mom_4m1m,mom_7m1m,rank4,rank7,scale,tenure_days,is_passive,penalty_str,water,weights_mode,last_date,error
009707,工银新兴制造混合A,混合型-偏股,右侧,59.4,Hold 黄灯,0.0,0.7712,False,False,0,98.2,0.742,0.614,100.0,0.7746,0.9629,0.8553846153846154,0.8846153846153846,77.7,1612,False,,0.839,标准,2026-07-31,
013107,华夏先进制造龙头混合A,混合型-偏股,右侧,58.6,Hold 黄灯,0.0,0.7654,False,False,0,96.1,0.742,0.743,100.0,1.0446,1.1032,0.9923076923076923,0.9569230769230769,5.32,1720,False,,0.839,标准,2026-07-31,
519770,交银优择回报灵活配置混合A,混合型-灵活,右侧,58.6,Hold 黄灯,0.0,0.7644,False,False,0,96.1,0.677,0.169,100.0,0.7431,0.8833,0.8323076923076923,0.8323076923076923,44.16,2771,False,,0.839,标准,2026-07-31,
001194,景顺长城稳健回报混合A,混合型-灵活,右侧,56.7,Hold 黄灯,0.0,0.7638,False,False,0,99.9,0.903,0.272,100.0,0.6777,0.7053,0.7661538461538462,0.6523076923076923,53.89,1586,False,回撤比值1.31(平滑5%)(-5%),0.839,标准,2026-07-31,
001198,东方惠新灵活配置混合A,混合型-灵活,右侧,56.2,Hold 黄灯,0.0,0.7699,False,False,0,95.7,0.71,0.724,100.0,1.0397,1.3945,0.9907692307692307,1.0,11.04,2285,False,回撤比值1.28(平滑4%)(-4%),0.839,标准,2026-07-31,
011377,创金合信积极成长股票A,股票型,右侧,53.4,Hold 黄灯,0.0,0.7721,False,False,0,91.2,0.742,0.827,100.0,0.8889,1.0097,0.94,0.92,0.94,1983,False,回撤比值1.32(平滑6%)(-6%),0.839,标准,2026-07-31,
007639,汇添富竞争优势灵活配置混合,混合型-灵活,右侧,52.5,Hold 黄灯,0.0,0.7753,False,False,0,78.7,0.548,0.481,100.0,0.8403,0.9646,0.9138461538461539,0.8861538461538462,55.97,1091,False,,0.839,标准,2026-07-31,
014401,富国核心趋势混合A,混合型-偏股,右侧,52.4,🌱观察仓,0.0,0.7629,False,False,0,79.5,0.567,0.755,100.0,0.6559,0.7931,0.7430769230769231,0.7476923076923077,0.73,3207,False,回撤比值1.22(平滑1%)(-1%),0.839,标准,2026-07-31,
013238,财通均衡优选一年持有混合A,混合型-偏股,右侧,50.3,Hold 黄灯,0.0,0.7644,False,False,0,92.2,0.71,0.803,100.0,0.744,0.9223,0.8353846153846154,0.8676923076923077,1.34,650,False,经理任期1年(归因平滑12%)(-12%),0.839,标准,2026-07-31,
160220,国泰民益混合(LOF)A,混合型-灵活,右侧,50.2,Hold 黄灯,0.0,0.7605,False,False,0,72.1,0.516,0.324,100.0,0.7075,0.8023,0.8007692307692308,0.7538461538461538,2.5,1522,False,,0.839,标准,2026-07-31,
003857,前海开源周期优选混合A,混合型-灵活,右侧,50.0,Hold 黄灯,0.0,0.7646,False,False,0,89.1,0.645,0.788,100.0,0.6308,0.9072,0.7223076923076923,0.8569230769230769,5.27,1969,False,回撤比值1.42(平滑11%)(-11%),0.839,标准,2026-07-31,
010418,财通景气行业混合A,混合型-偏股,右侧,49.3,Sell/Avoid 红灯,0.0,0.7644,False,False,0,93.4,0.71,0.782,100.0,0.7089,0.7734,0.8061538461538461,0.7284615384615385,6.14,2013,False,回撤比值1.49(平滑15%)(-15%),0.839,标准,2026-07-31,
017102,大摩数字经济混合A,混合型-偏股,右侧,49.2,Sell/Avoid 红灯,0.0,0.761,False,False,0,89.3,0.935,0.859,100.0,0.7086,0.8532,0.8046153846153846,0.8061538461538461,134.71,2661,False,回撤比值1.45(平滑12%)(-12%),0.839,标准,2026-07-31,
005851,财通新视野灵活配置混合A,混合型-灵活,右侧,49.1,Sell/Avoid 红灯,0.0,0.7643,False,False,0,93.2,0.71,0.787,100.0,0.6873,0.7471,0.7784615384615384,0.6984615384615385,37.35,2013,False,回撤比值1.50(平滑15%)(-15%),0.839,标准,2026-07-31,
008980,中邮科技创新精选混合A,混合型-偏股,右侧,49.1,Sell/Avoid 红灯,0.0,0.7655,False,False,0,72.3,0.581,0.874,100.0,0.7075,0.8052,0.8007692307692308,0.7584615384615384,3.95,1649,False,回撤比值1.25(平滑2%)(-2%),0.839,标准,2026-07-31,
002770,安信新回报混合A,混合型-灵活,右侧,48.8,Sell/Avoid 红灯,0.0,0.7672,False,False,0,94.1,0.71,0.77,100.0,0.9214,0.9196,0.9507692307692308,0.8646153846153846,5.56,6402,False,回撤比值1.51(平滑16%)(-16%),0.839,标准,2026-07-31,
021179,易方达产业机遇混合A,混合型-偏股,新星,48.5,Sell/Avoid 红灯,0.0,0.763,True,True,0,68.7,0.5,0.568,100.0,0.8849,1.185,0.9353846153846154,0.9784615384615385,1.65,2659,False,回撤比值1.22(平滑1%)(-1%),0.839,标准,2026-07-31,
018000,鹏华芯片产业混合发起式A,混合型-偏股,右侧,48.5,Sell/Avoid 红灯,0.0,0.7642,False,False,0,89.3,0.793,0.854,69.1,0.5188,0.7173,0.556923076923077,0.6676923076923077,2.74,1815,False,,0.839,标准,2026-07-31,
009242,中加核心智造混合A,混合型-偏股,右侧,47.0,Sell/Avoid 红灯,0.0,0.7629,False,False,0,89.7,0.613,0.588,62.5,0.4941,0.7111,0.5276923076923077,0.6584615384615384,0.66,1193,False,,0.839,标准,2026-07-31,
010391,易方达战略新兴产业股票A,股票型,右侧,46.5,Sell/Avoid 红灯,0.0,0.7641,False,False,0,74.6,0.806,0.949,100.0,0.7908,0.875,0.8676923076923077,0.8246153846153846,90.48,1184,False,回撤比值1.38(平滑9%)(-9%),0.839,标准,2026-07-31,
016500,华夏半导体龙头混合发起A,混合型-偏股,右侧,46.4,Sell/Avoid 红灯,0.0,0.7681,False,False,0,73.7,0.71,0.944,100.0,0.8053,0.9661,0.8907692307692308,0.8876923076923077,6.27,1720,False,回撤比值1.37(平滑9%)(-9%),0.839,标准,2026-07-31,
014611,富国核心科技12个月持有混合A,混合型-偏股,右侧,46.3,Sell/Avoid 红灯,0.0,0.7624,False,False,0,96.9,0.71,0.65,63.9,0.5453,0.6397,0.5846153846153846,0.5846153846153846,4.12,3630,False,回撤比值1.34(平滑7%)(-7%),0.839,标准,2026-07-31,
014854,嘉实中证半导体指数增强发起式A,指数型-股票,右侧,46.1,Sell/Avoid 红灯,0.0,0.7752,False,False,0,75.3,0.645,0.911,100.0,0.8096,0.9618,0.8953846153846153,0.8830769230769231,12.97,5902,True,回撤比值1.41(平滑10%)(-10%),0.839,标准,2026-07-31,
005825,申万菱信智能驱动股票A,股票型,右侧,45.9,Sell/Avoid 红灯,0.0,0.7688,False,False,0,77.9,0.677,0.911,100.0,0.9381,1.1062,0.9584615384615385,0.9584615384615385,11.08,655,False,经理任期1年(归因平滑12%)(-12%),0.839,标准,2026-07-31,
009062,财通智慧成长混合A,混合型-偏股,右侧,45.2,Sell/Avoid 红灯,0.0,0.7642,False,False,0,94.1,0.677,0.724,100.0,0.7598,0.8794,0.8415384615384616,0.8307692307692308,5.9,650,False,经理任期1年(归因平滑12%)(-12%); 回撤比值1.42(平滑11%)(-11%),0.839,标准,2026-07-31,
017559,华安上证科创板芯片ETF发起式联接A,指数型-股票,右侧,45.1,Sell/Avoid 红灯,0.0,0.7697,False,False,0,64.1,0.742,1.006,100.0,0.6708,0.8251,0.76,0.7784615384615384,7.98,2099,True,回撤比值1.30(平滑5%)(-5%),0.839,标准,2026-07-31,
007685,华商电子行业量化股票发起式A,股票型,右侧,45.1,Sell/Avoid 红灯,0.0,0.7682,False,False,0,57.3,0.839,1.07,100.0,0.7826,0.8771,0.8615384615384616,0.8261538461538461,3.6,2806,False,,0.839,标准,2026-07-31,
014341,摩根时代睿选股票A,股票型,右侧,45.0,Sell/Avoid 红灯,0.0,0.7636,False,False,0,96.0,0.7,0.692,45.7,0.4783,0.615,0.5069230769230769,0.5553846153846154,1.73,4016,False,,0.839,标准,2026-07-31,
005903,宏利绩优混合A,混合型-灵活,右侧,44.8,Sell/Avoid 红灯,0.0,0.7626,False,False,0,72.1,0.774,0.962,100.0,0.8501,1.0244,0.916923076923077,0.9276923076923077,4.87,1628,False,回撤比值1.42(平滑11%)(-11%),0.839,标准,2026-07-31,
501015,财通多策略升级混合(LOF)A,混合型-灵活,右侧,44.6,Sell/Avoid 红灯,0.0,0.7645,False,False,0,79.7,0.71,0.909,100.0,0.6931,0.763,0.7830769230769231,0.7153846153846154,5.4,2013,False,回撤比值1.51(平滑16%)(-16%),0.839,标准,2026-07-31,
501026,财通多策略福享混合(LOF)A,混合型-灵活,右侧,44.2,Sell/Avoid 红灯,0.0,0.7636,False,False,0,58.1,0.677,1.03,100.0,0.9242,0.8936,0.9523076923076923,0.8461538461538461,7.56,3735,False,回撤比值1.25(平滑2%)(-2%),0.839,标准,2026-07-31,
002772,光大产业新动力混合A,混合型-灵活,右侧,44.1,Sell/Avoid 红灯,0.0,0.772,False,False,0,54.5,0.645,1.04,100.0,0.6761,0.7322,0.7630769230769231,0.6784615384615384,1.56,3503,False,,0.839,标准,2026-07-31,
017737,融通慧心混合A,混合型-偏股,右侧,44.0,Sell/Avoid 红灯,0.0,0.7631,False,False,0,97.0,0.742,0.709,73.4,0.5219,0.7436,0.563076923076923,0.6923076923076923,1.24,1977,False,回撤比值1.52(平滑16%)(-16%),0.839,标准,2026-07-31,
000688,景顺长城研究精选股票A,股票型,右侧,44.0,Sell/Avoid 红灯,0.0,0.7643,False,False,0,59.8,0.903,1.048,100.0,0.6691,0.696,0.7584615384615384,0.6430769230769231,41.57,1586,False,回撤比值1.29(平滑4%)(-4%),0.839,标准,2026-07-31,
002289,华商改革创新股票A,股票型,右侧,43.8,Sell/Avoid 红灯,0.0,0.7643,False,False,0,54.4,0.581,0.982,100.0,0.819,1.1003,0.9015384615384615,0.9553846153846154,1.25,1741,False,回撤比值1.21(平滑0%)(-0%),0.839,标准,2026-07-31,
005914,景顺长城智能生活混合A,混合型-偏股,右侧,43.8,Sell/Avoid 红灯,0.0,0.7632,False,False,0,75.5,0.71,0.934,100.0,0.6962,0.6995,0.7876923076923077,0.6461538461538462,12.54,1586,False,回撤比值1.50(平滑15%)(-15%),0.839,标准,2026-07-31,
001513,易方达信息产业混合A,混合型-偏股,右侧,43.8,Sell/Avoid 红灯,0.0,0.7646,False,False,0,62.7,0.71,1.009,100.0,0.808,0.854,0.8923076923076924,0.8076923076923077,130.24,5056,False,回撤比值1.33(平滑7%)(-7%),0.839,标准,2026-07-31,
006025,诺安优化配置混合A,混合型-偏股,右侧,43.7,Sell/Avoid 红灯,0.0,0.7705,True,False,0,82.8,0.581,0.732,68.7,0.5803,0.6169,0.6276923076923077,0.5584615384615385,11.82,1460,False,回撤比值1.31(平滑5%)(-5%),0.839,标准,2026-07-31,
001856,易方达环保主题混合A,混合型-灵活,右侧,43.7,Sell/Avoid 红灯,0.0,0.7627,False,False,0,83.2,0.613,0.821,58.2,0.4672,0.7279,0.49230769230769234,0.676923076923077,85.97,3140,False,,0.839,标准,2026-07-31,
014193,汇添富中证芯片产业指数增强发起式A,指数型-股票,右侧,43.6,Sell/Avoid 红灯,0.0,0.7693,False,False,0,53.2,0.71,1.095,100.0,0.699,0.8373,0.7907692307692308,0.7953846153846154,23.51,1091,True,,0.839,标准,2026-07-31,
007343,嘉实科技创新混合,混合型-偏股,右侧,43.3,Sell/Avoid 红灯,0.0,0.7674,False,False,0,52.4,0.71,1.108,100.0,0.7989,0.9791,0.8815384615384615,0.8984615384615384,78.02,2644,False,,0.839,标准,2026-07-31,
008326,东财通信A,指数型-股票,右侧,43.3,Sell/Avoid 红灯,0.0,0.7621,False,False,0,71.3,0.774,0.966,100.0,0.6794,0.8733,0.7723076923076924,0.8215384615384616,16.77,2328,True,回撤比值1.47(平滑13%)(-13%),0.839,标准,2026-07-31,
011665,汇添富数字经济引领发展三年持有混合A,混合型-偏股,右侧,42.9,Sell/Avoid 红灯,0.0,0.7634,False,False,0,61.1,0.548,0.908,100.0,0.7942,0.7728,0.8753846153846154,0.7230769230769231,46.26,3476,False,回撤比值1.35(平滑8%)(-8%),0.839,标准,2026-07-31,
013242,华银优势行业股票,股票型,右侧,42.9,Sell/Avoid 红灯,0.0,0.7663,False,False,0,68.7,0.806,0.983,100.0,0.7621,1.0074,0.8430769230769231,0.9184615384615384,1.99,3051,False,回撤比值1.45(平滑13%)(-13%),0.839,标准,2026-07-31,
001480,财通成长优选混合A,混合型-灵活,右侧,42.8,Sell/Avoid 红灯,0.0,0.7627,False,False,0,72.3,0.71,0.952,100.0,1.3141,1.3296,1.0,0.9984615384615385,63.08,4274,False,回撤比值1.50(平滑15%)(-15%),0.839,标准,2026-07-31,
009048,浦银安盛科技创新优选混合,混合型-偏股,右侧,42.7,Sell/Avoid 红灯,0.0,0.7614,False,False,0,97.3,0.71,0.599,53.9,0.5306,0.5943,0.5692307692307692,0.5276923076923077,1.27,2041,False,回撤比值1.40(平滑10%)(-10%),0.839,标准,2026-07-31,
020408,华商数字经济混合A,混合型-偏股,新星,42.6,Sell/Avoid 红灯,0.0,0.7682,False,False,0,55.1,0.833,1.097,100.0,0.6293,0.746,0.7184615384615385,0.6938461538461539,2.42,1742,False,回撤比值1.27(平滑4%)(-4%),0.839,标准,2026-07-31,
001411,诺安创新驱动混合A,混合型-灵活,右侧,42.6,Sell/Avoid 红灯,0.0,0.7714,False,False,0,68.9,0.516,0.763,100.0,1.007,1.2325,0.9892307692307692,0.9876923076923076,3.64,1170,False,回撤比值1.46(平滑13%)(-13%),0.839,标准,2026-07-31,
009715,汇添富策略增长灵活配置混合,混合型-灵活,右侧,42.6,Sell/Avoid 红灯,0.0,0.7639,False,False,0,58.3,0.452,0.739,100.0,0.7665,0.6562,0.8446153846153847,0.6015384615384616,3.61,943,False,经理任期2年(归因平滑4%)(-4%); 回撤比值1.24(平滑2%)(-2%),0.839,标准,2026-07-31,
006976,鹏华核心优势混合A,混合型-偏股,右侧,42.5,Sell/Avoid 红灯,0.0,0.7629,False,False,0,50.1,0.452,0.858,100.0,0.7742,1.063,0.8538461538461538,0.9446153846153846,5.07,1688,False,,0.839,标准,2026-07-31,
002450,平安睿享文娱混合A,混合型-灵活,右侧,42.5,Sell/Avoid 红灯,0.0,0.7672,False,False,0,52.1,0.548,0.959,97.1,0.6117,0.7596,0.6784615384615384,0.7092307692307692,26.51,3636,False,,0.839,标准,2026-07-31,
002910,易方达供给改革混合,混合型-灵活,右侧,42.3,Sell/Avoid 红灯,0.0,0.7631,True,True,0,49.4,0.355,0.762,100.0,0.9079,1.2239,0.9446153846153846,0.9861538461538462,140.76,2658,False,,0.839,标准,2026-07-31,
009994,嘉实创新先锋混合A,混合型-偏股,右侧,42.2,Sell/Avoid 红灯,0.0,0.7657,False,False,0,58.1,0.774,1.056,100.0,0.7227,0.9174,0.8184615384615385,0.8615384615384616,30.6,2644,False,回撤比值1.34(平滑7%)(-7%),0.839,标准,2026-07-31,
000390,华商优势行业混合A,混合型-灵活,右侧,42.1,Sell/Avoid 红灯,0.0,0.762,False,False,0,99.4,0.806,0.519,100.0,0.7957,0.9405,0.8784615384615385,0.8753846153846154,161.07,516,False,经理任期1年(归因平滑16%)(-16%); 回撤比值1.53(平滑16%)(-16%),0.839,标准,2026-07-31,
006533,易方达科融混合,混合型-偏股,右侧,42.0,Sell/Avoid 红灯,0.0,0.7582,False,False,0,97.4,0.774,0.72,31.7,0.4952,0.4651,0.5307692307692308,0.4076923076923077,130.76,2578,False,,0.839,标准,2026-07-31,
011822,易方达产业升级混合A,混合型-偏股,右侧,41.8,Sell/Avoid 红灯,0.0,0.7628,False,False,0,93.0,0.677,0.759,36.9,0.4528,0.6031,0.46923076923076923,0.5415384615384615,40.05,3140,False,,0.839,标准,2026-07-31,
000017,财通可持续混合A,混合型-偏股,右侧,41.8,Sell/Avoid 红灯,0.0,0.7637,False,False,0,51.4,0.677,1.099,100.0,0.9416,0.908,0.9615384615384616,0.8584615384615385,6.75,3735,False,回撤比值1.26(平滑3%)(-3%),0.839,标准,2026-07-31,
000411,景顺长城优质成长股票A,股票型,右侧,41.7,Sell/Avoid 红灯,0.0,0.7619,False,False,0,53.6,0.903,1.126,100.0,0.6308,0.7482,0.7223076923076923,0.7015384615384616,50.75,3799,False,回撤比值1.29(平滑5%)(-5%),0.839,标准,2026-07-31,
018358,华富数字经济混合A,混合型-偏股,右侧,41.7,Sell/Avoid 红灯,0.0,0.7645,False,False,0,54.1,0.633,1.033,100.0,0.8144,1.1957,0.8984615384615384,0.98,1.7,1738,False,回撤比值1.30(平滑5%)(-5%),0.839,标准,2026-07-31,
015967,永赢半导体产业智选混合发起A,混合型-偏股,右侧,41.7,Sell/Avoid 红灯,0.0,0.7712,False,False,0,63.9,0.742,1.007,97.3,0.6654,0.6559,0.7523076923076923,0.6,17.53,1160,False,回撤比值1.41(平滑11%)(-11%),0.839,标准,2026-07-31,
017746,建信电子行业股票A,股票型,右侧,41.7,Sell/Avoid 红灯,0.0,0.7689,False,False,0,58.4,0.71,1.041,100.0,0.6204,0.7927,0.6961538461538461,0.7461538461538462,5.42,2008,False,回撤比值1.36(平滑8%)(-8%),0.839,标准,2026-07-31,
017469,嘉实上证科创板芯片ETF发起联接A,指数型-股票,右侧,41.7,Sell/Avoid 红灯,0.0,0.7694,False,False,0,55.0,0.71,1.073,100.0,0.6789,0.8283,0.7707692307692308,0.78,28.89,1972,True,回撤比值1.32(平滑6%)(-6%),0.839,标准,2026-07-31,
017828,富国时代精选混合A,混合型-偏股,右侧,41.5,Sell/Avoid 红灯,0.0,0.7619,False,False,0,95.0,0.677,0.678,44.3,0.4935,0.5786,0.5261538461538462,0.5153846153846153,8.45,3630,False,回撤比值1.33(平滑6%)(-6%),0.839,标准,2026-07-31,
012477,富国匠心精选12个月持有混合A,混合型-偏股,右侧,41.2,Sell/Avoid 红灯,0.0,0.7611,False,False,0,85.4,0.613,0.789,59.3,0.5781,0.5537,0.6246153846153846,0.4876923076923077,6.43,4728,False,回撤比值1.36(平滑8%)(-8%),0.839,标准,2026-07-31,
009402,交银启明混合A,混合型-偏股,右侧,41.2,Sell/Avoid 红灯,0.0,0.7639,False,False,0,46.4,0.387,0.832,100.0,0.6252,0.8101,0.7092307692307692,0.7661538461538462,23.23,2771,False,,0.839,标准,2026-07-31,
006502,财通集成电路产业股票A,股票型,右侧,41.2,Sell/Avoid 红灯,0.0,0.7627,False,False,0,68.5,0.71,0.973,100.0,1.3135,1.3168,0.9984615384615385,0.9969230769230769,22.96,4274,False,回撤比值1.52(平滑16%)(-16%),0.839,标准,2026-07-31,
001723,华商新动力混合A,混合型-偏股,右侧,41.2,Sell/Avoid 红灯,0.0,0.7656,False,False,0,47.8,0.71,1.352,100.0,0.7429,0.9927,0.8307692307692308,0.9076923076923077,2.32,1741,False,回撤比值1.22(平滑1%)(-1%),0.839,标准,2026-07-31,
013721,信澳景气优选混合A,混合型-偏股,右侧,41.0,Sell/Avoid 红灯,0.0,0.7627,False,False,0,74.4,0.774,0.949,93.4,0.6219,0.6978,0.7015384615384616,0.6446153846153846,2.36,2453,False,回撤比值1.54(平滑17%)(-17%),0.839,标准,2026-07-31,
012319,东财消费电子增强A,指数型-股票,右侧,41.0,Sell/Avoid 红灯,0.0,0.7665,False,False,0,60.9,0.839,1.037,78.8,0.5908,0.6748,0.6446153846153846,0.6138461538461538,0.94,1965,True,,0.839,标准,2026-07-31,
014727,易方达成长动力混合A,混合型-偏股,右侧,40.9,Sell/Avoid 红灯,0.0,0.7581,False,False,0,98.3,0.839,0.701,25.8,0.4804,0.4487,0.5092307692307693,0.3923076923076923,37.9,2578,False,,0.839,标准,2026-07-31,
008657,景顺长城科技创新混合A,混合型-偏股,右侧,40.9,Sell/Avoid 红灯,0.0,0.7608,False,False,0,85.4,0.742,0.878,57.5,0.5539,0.5896,0.5923076923076923,0.5215384615384615,25.95,3799,False,回撤比值1.35(平滑8%)(-8%),0.839,标准,2026-07-31,
011300,易方达智造优势混合A,混合型-偏股,右侧,40.9,Sell/Avoid 红灯,0.0,0.7625,False,False,0,91.6,0.677,0.787,35.2,0.446,0.6008,0.46307692307692305,0.536923076923077,36.74,3140,False,,0.839,标准,2026-07-31,
009049,易方达高端制造混合发起式A,混合型-偏股,右侧,40.8,Sell/Avoid 红灯,0.0,0.7628,False,False,0,89.5,0.645,0.781,38.0,0.4449,0.6183,0.46153846153846156,0.5615384615384615,98.86,3140,False,,0.839,标准,2026-07-31,
009855,中加新兴成长混合A,混合型-偏股,右侧,40.8,Sell/Avoid 红灯,0.0,0.7667,False,False,0,53.4,0.548,0.952,100.0,0.6835,0.8924,0.7753846153846153,0.8430769230769231,0.86,1193,False,回撤比值1.33(平滑7%)(-7%),0.839,标准,2026-07-31,
010013,易方达信息行业精选股票A,股票型,右侧,40.7,Sell/Avoid 红灯,0.0,0.7647,False,False,0,58.5,0.645,1.01,100.0,0.8046,0.8343,0.8892307692307693,0.7915384615384615,69.43,5056,False,回撤比值1.41(平滑10%)(-10%),0.839,标准,2026-07-31,
008988,大成科技创新混合A,混合型-偏股,右侧,40.7,Sell/Avoid 红灯,0.0,0.7632,False,False,0,69.1,0.677,0.961,100.0,0.9714,1.0635,0.9846153846153847,0.9461538461538461,48.72,2014,False,回撤比值1.55(平滑17%)(-17%),0.839,标准,2026-07-31,
018411,易方达芯片ETF联接A,指数型-股票,右侧,40.4,Sell/Avoid 红灯,0.0,0.7688,False,False,0,49.4,0.742,1.237,96.5,0.6188,0.7371,0.6907692307692308,0.6861538461538461,4.97,2330,True,回撤比值1.25(平滑2%)(-2%),0.839,标准,2026-07-31,
012456,鹏扬数字经济先锋混合A,混合型-偏股,右侧,40.2,Sell/Avoid 红灯,0.0,0.7635,False,False,0,49.9,0.774,1.24,100.0,0.7714,0.996,0.8492307692307692,0.9107692307692308,4.16,4064,False,回撤比值1.31(平滑5%)(-5%),0.839,标准,2026-07-31,
001037,国投瑞银锐意改革混合A,混合型-灵活,右侧,40.1,Sell/Avoid 红灯,0.0,0.763,False,False,0,49.6,0.806,1.363,100.0,0.6929,0.7624,0.7815384615384615,0.7138461538461538,6.13,1457,False,回撤比值1.31(平滑5%)(-5%),0.839,标准,2026-07-31,
006751,富国互联科技股票A,股票型,右侧,40.0,Sell/Avoid 红灯,0.0,0.7629,False,False,0,56.4,0.677,1.044,90.4,0.6202,0.6877,0.693076923076923,0.6338461538461538,57.51,3630,False,回撤比值1.31(平滑6%)(-6%),0.839,标准,2026-07-31,
720001,财通价值动量混合A,混合型-灵活,右侧,39.7,Sell/Avoid 红灯,0.0,0.7621,False,False,0,52.8,0.645,1.054,100.0,1.1313,1.1421,0.9969230769230769,0.9738461538461538,67.22,4274,False,回撤比值1.38(平滑9%)(-9%),0.839,标准,2026-07-31,
015368,国泰海通领航成长一年持有混合发起A,混合型-偏股,右侧,39.6,Sell/Avoid 红灯,0.0,0.7688,False,False,0,79.3,0.742,0.917,50.4,0.4242,0.7503,0.4323076923076923,0.7046153846153846,4.05,1682,False,回撤比值1.24(平滑2%)(-2%),0.839,标准,2026-07-31,
001227,中邮信息产业灵活配置混合A,混合型-灵活,右侧,39.6,Sell/Avoid 红灯,0.0,0.7655,False,False,0,44.5,0.645,1.231,100.0,0.6851,0.8057,0.7769230769230769,0.76,13.78,4086,False,回撤比值1.25(平滑2%)(-2%),0.839,标准,2026-07-31,
013840,银华集成电路混合A,混合型-偏股,右侧,39.4,Sell/Avoid 红灯,0.0,0.7723,False,False,0,60.6,0.548,0.911,100.0,0.9449,1.2456,0.963076923076923,0.9907692307692307,79.09,2965,False,回撤比值1.50(平滑15%)(-15%),0.839,标准,2026-07-31,
012552,天弘芯片产业ETF联接A,指数型-股票,右侧,39.4,Sell/Avoid 红灯,0.0,0.7687,False,False,0,46.7,0.677,1.254,98.7,0.6211,0.7407,0.7,0.6892307692307692,4.63,379,True,回撤比值1.28(平滑4%)(-4%),0.839,标准,2026-07-31,
009055,圆信永丰大湾区A,混合型-偏股,右侧,39.3,Sell/Avoid 红灯,0.0,0.7677,False,False,0,63.1,0.677,0.996,73.9,0.5734,0.6809,0.6153846153846154,0.6184615384615385,0.48,2271,False,回撤比值1.26(平滑3%)(-3%),0.839,标准,2026-07-31,
021593,上银数字经济混合发起式A,混合型-偏股,新星,39.3,Sell/Avoid 红灯,0.0,0.7741,False,False,0,48.8,0.733,1.287,100.0,0.8085,0.9948,0.8938461538461538,0.9092307692307692,0.74,4100,False,回撤比值1.33(平滑6%)(-6%),0.839,标准,2026-07-31,
010371,大成成长进取混合A,混合型-偏股,右侧,39.3,Sell/Avoid 红灯,0.0,0.7677,False,False,0,51.4,0.645,1.069,100.0,0.6067,0.8304,0.6646153846153846,0.7846153846153846,14.22,1938,False,回撤比值1.37(平滑8%)(-8%),0.839,标准,2026-07-31,
014736,创金合信专精特新股票发起A,股票型,右侧,39.2,Sell/Avoid 红灯,0.0,0.7716,False,False,0,67.5,0.548,0.864,100.0,1.0027,1.216,0.9876923076923076,0.9846153846153847,2.86,1983,False,回撤比值1.59(平滑19%)(-19%),0.839,标准,2026-07-31,
000969,前海开源大安全混合,混合型-灵活,右侧,39.1,Sell/Avoid 红灯,0.0,0.7651,False,False,0,52.3,0.774,1.138,100.0,0.6081,0.7981,0.6676923076923077,0.7507692307692307,7.63,1969,False,回撤比值1.40(平滑10%)(-10%),0.839,标准,2026-07-31,
009891,融通产业趋势臻选股票A,股票型,右侧,39.0,Sell/Avoid 红灯,0.0,0.7603,False,False,0,72.8,0.742,0.954,97.5,0.6535,0.6814,0.74,0.62,53.57,1245,False,回撤比值1.63(平滑22%)(-22%),0.839,标准,2026-07-31,
009993,嘉实前沿创新混合,混合型-偏股,右侧,38.7,Sell/Avoid 红灯,0.0,0.765,False,False,0,40.8,0.613,1.236,100.0,0.8115,1.0858,0.8969230769230769,0.9507692307692308,30.75,2644,False,回撤比值1.23(平滑2%)(-2%),0.839,标准,2026-07-31,
017075,宝盈半导体产业混合发起式A,混合型-偏股,右侧,38.7,Sell/Avoid 红灯,0.0,0.7698,False,False,0,90.9,0.742,0.831,100.0,0.8166,0.8115,0.9,0.7676923076923077,1.67,239,False,经理任期0年(归因平滑24%)(-24%); 回撤比值1.42(平滑11%)(-11%),0.839,标准,2026-07-31,
020464,招商中证半导体产业ETF发起式联接A,指数型-股票,新星,38.7,Sell/Avoid 红灯,0.0,0.7748,False,False,0,52.2,0.826,1.156,100.0,0.8214,0.9401,0.9046153846153846,0.8738461538461538,4.93,646,True,回撤比值1.41(平滑11%)(-11%),0.839,标准,2026-07-31,
020839,南方中证半导体产业指数发起A,指数型-股票,新星,38.6,Sell/Avoid 红灯,0.0,0.7745,False,False,0,50.9,0.857,1.218,100.0,0.8554,0.9825,0.9215384615384615,0.9030769230769231,6.99,3650,True,回撤比值1.40(平滑10%)(-10%),0.839,标准,2026-07-31,
004833,先锋聚利混合A,混合型-灵活,右侧,38.5,Sell/Avoid 红灯,0.0,0.7702,False,False,0,46.5,0.516,0.953,88.7,0.5868,0.7515,0.6353846153846154,0.7061538461538461,0.04,1313,False,,0.839,标准,2026-07-31,
000979,景顺长城沪港深精选股票A,股票型,右侧,38.5,Sell/Avoid 红灯,0.0,0.76,False,False,0,99.1,0.774,0.43,24.6,0.4718,0.4635,0.4969230769230769,0.4015384615384615,97.96,3799,False,回撤比值1.32(平滑6%)(-6%),0.839,标准,2026-07-31,
